layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
10,0.6721666231236633,0.8475722327704494,0.7231613614280545,0.4457662751724859,3063,0.8508333333333333,264,0.07333333333333333,273,0.07583333333333334,282,0.08522212148685404,2450,0.7404049561801148,577,0.17437292233303112,282,0.15727830451756833,753,0.4199665365309537,758,0.42275515895147797
11,0.6765128216480938,0.8545568452122281,0.7313252702617695,0.44365634947028365,3085,0.8569444444444444,238,0.0661111111111111,277,0.07694444444444444,258,0.07796917497733455,2485,0.7509821698398308,566,0.17104865518283469,277,0.15448968209704406,764,0.42610150585610707,752,0.4194088120468489
12,0.6696631326995858,0.8497787627521743,0.7207443182786321,0.4384663170679509,3068,0.8522222222222222,247,0.06861111111111111,285,0.07916666666666666,277,0.08371109096403748,2436,0.7361740707162284,596,0.18011483831973407,275,0.15337423312883436,767,0.4277746793084216,751,0.41885108756274403
13,0.6780244997117221,0.862450839908489,0.7287313593786453,0.442891299848032,3126,0.8683333333333333,218,0.06055555555555556,256,0.07111111111111111,245,0.07404049561801149,2458,0.7428226050166213,606,0.18313689936536717,278,0.1550474065811489,760,0.42387060791968767,755,0.4210819854991634
14,0.6987514796286831,0.8859786262589161,0.7464739295807201,0.4638018830464131,3207,0.8908333333333334,170,0.04722222222222222,223,0.06194444444444445,190,0.057419159867029314,2526,0.7633726201269265,593,0.1792082200060441,242,0.13496932515337423,763,0.4255437813720022,788,0.43948689347462355
15,0.7042907895271678,0.8957533488273908,0.7522168957164136,0.4649021240376993,3244,0.9011111111111111,140,0.03888888888888889,216,0.06,172,0.051979449984889695,2549,0.7703233605318828,588,0.17769718948322757,227,0.12660345789180144,779,0.43446737311767986,787,0.4389291689905187
16,0.7074828410522717,0.8973291854107263,0.7530340601458013,0.47208527760028735,3244,0.9011111111111111,141,0.03916666666666667,215,0.059722222222222225,155,0.04684194620731339,2537,0.766696887277123,617,0.1864611665155636,231,0.12883435582822086,751,0.41885108756274403,811,0.45231455660903513
17,0.7218962636600024,0.9055467301765312,0.7657497975552954,0.4943922632481807,3270,0.9083333333333333,113,0.03138888888888889,217,0.06027777777777778,137,0.04140223632517377,2570,0.7766696887277122,602,0.18192807494711394,215,0.11991076408254323,720,0.4015616285554936,858,0.4785276073619632
18,0.7184310552096896,0.9096637006961356,0.7622173600102014,0.48341210492273207,3284,0.9122222222222223,105,0.029166666666666667,211,0.058611111111111114,124,0.03747355696585071,2560,0.7736476276820792,625,0.1888788153520701,212,0.11823759063022866,743,0.4143892916899052,838,0.46737311767986617
19,0.7222323306670445,0.9114794188198923,0.7641910455312798,0.4910265276499617,3302,0.9172222222222223,108,0.03,190,0.05277777777777778,123,0.0371713508612874,2561,0.7739498337866425,625,0.1888788153520701,220,0.12269938650306748,724,0.403792526491913,849,0.4735080870050195
20,0.7346126590111308,0.9175537054261378,0.7774251713137124,0.5088591002935423,3307,0.9186111111111112,95,0.02638888888888889,198,0.055,98,0.029616198247204593,2613,0.7896645512239348,598,0.18071925052886068,203,0.113218070273285,705,0.3931957612939208,885,0.4935861684327942
21,0.7374082167590973,0.9202390950894579,0.7804696374825053,0.5115159177053288,3324,0.9233333333333333,90,0.025,186,0.051666666666666666,94,0.028407373828951345,2625,0.7932910244786945,590,0.17830160169235418,206,0.11489124372559956,703,0.3920803123257111,884,0.49302844394868933
22,0.7479798080638478,0.9262451731403696,0.7872817236474654,0.5304125274037081,3347,0.9297222222222222,69,0.019166666666666665,184,0.051111111111111114,84,0.025385312783318223,2626,0.7935932305832578,599,0.181021456633424,196,0.10931399888455103,667,0.37200223089793644,930,0.5186837702175126
23,0.7504368647750529,0.9264009876018315,0.7878114577337173,0.5370981489896098,3336,0.9266666666666666,69,0.019166666666666665,195,0.05416666666666667,85,0.025687518887881535,2626,0.7935932305832578,598,0.18071925052886068,181,0.10094813162297825,662,0.36921360847741214,950,0.5298382598996096
24,0.7441786555454261,0.9258589500038565,0.7831434928284569,0.5235335238039649,3349,0.9302777777777778,61,0.016944444444444446,190,0.05277777777777778,86,0.025989724992444847,2601,0.786038077969175,622,0.18797219703838017,199,0.11098717233686559,671,0.37423312883435583,923,0.5147796988287786
25,0.7436853204639563,0.9269208045446362,0.7876935010240361,0.5164416558231963,3357,0.9325,56,0.015555555555555555,187,0.051944444444444446,84,0.025385312783318223,2640,0.7978241160471442,585,0.1767905711695376,202,0.11266034578918015,698,0.3892916899051868,893,0.49804796430563303
26,0.7507216965799531,0.927694365368548,0.7929519380437962,0.5315187863275153,3358,0.9327777777777778,50,0.013888888888888888,192,0.05333333333333334,80,0.024176488365064974,2641,0.7981263221517074,588,0.17769718948322757,201,0.1121026213050753,661,0.3686558839933073,931,0.5192414947016174
27,0.7470891958401019,0.9246998536013988,0.7895338506897585,0.5270338832291488,3342,0.9283333333333333,64,0.017777777777777778,194,0.05388888888888889,86,0.025989724992444847,2639,0.7975219099425809,584,0.1764883650649743,200,0.11154489682097044,673,0.37534857780256553,920,0.5131065253764641
28,0.7472607353924546,0.9271949002652422,0.7905501243467995,0.5240371815653222,3364,0.9344444444444444,47,0.013055555555555556,189,0.0525,88,0.02659413720157147,2636,0.7966152916288909,585,0.1767905711695376,204,0.11377579475738984,677,0.3775794757389849,912,0.5086447295036252
29,0.7451816847215561,0.9283323776105588,0.7861819157053762,0.5210307608487332,3363,0.9341666666666667,49,0.01361111111111111,188,0.052222222222222225,86,0.025989724992444847,2620,0.791779993955878,603,0.18223028105167724,196,0.10931399888455103,687,0.38315672058003347,910,0.5075292805354155
30,0.7479916015176625,0.9296852383371663,0.7854722048430819,0.5288173613727396,3360,0.9333333333333333,56,0.015555555555555555,184,0.051111111111111114,74,0.0223632517376851,2604,0.7869446962828649,631,0.19069205197945,194,0.10819854991634133,661,0.3686558839933073,938,0.5231455660903513
31,0.7473456264031201,0.9300018768665966,0.7878992979231799,0.5241357044195838,3363,0.9341666666666667,51,0.014166666666666666,186,0.051666666666666666,74,0.0223632517376851,2625,0.7932910244786945,610,0.18434572378362044,195,0.10875627440044618,678,0.3781372002230898,920,0.5131065253764641
32,0.7483054145243125,0.9303621877645363,0.7865962737613498,0.5279577820470517,3361,0.9336111111111111,48,0.013333333333333334,191,0.05305555555555556,70,0.021154427319431852,2604,0.7869446962828649,635,0.19190087639770323,194,0.10819854991634133,659,0.3675404350250976,940,0.524261015058561
33,0.7438636318198003,0.931118904563067,0.7910299368792572,0.509442054017077,3360,0.9333333333333333,51,0.014166666666666666,189,0.0525,62,0.018736778482925355,2672,0.8074947113931702,575,0.1737685101239045,195,0.10875627440044618,724,0.403792526491913,874,0.48745119910764084
34,0.7522980060525767,0.9342655950779551,0.7988740209808067,0.5237544020989683,3377,0.9380555555555555,31,0.008611111111111111,192,0.05333333333333334,59,0.01783016016923542,2683,0.8108189785433666,567,0.17135086128739802,193,0.10764082543223648,694,0.3870607919687674,906,0.5052983825989961
35,0.7448488880232498,0.9322186059862277,0.7871690119538386,0.5151590461296831,3358,0.9327777777777778,49,0.01361111111111111,193,0.05361111111111111,60,0.01813236627379873,2638,0.7972197038380175,611,0.18464792988818374,186,0.10373675404350251,706,0.39375348577802566,901,0.5025097601784718
