layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
12,0.7788755089315985,0.9805176336746303,0.7450483856380573,0.611060507482108,6895,0.9813549672644464,31,0.004412183319100484,100,0.014232849416453175,21,0.003998476770753999,4119,0.7842726580350343,1112,0.21172886519421172,122,0.029575757575757575,1655,0.4012121212121212,2348,0.5692121212121212,0.9998350749294442,0.6110120499584509,0.8810169972502022,0.9941037409990436,0.9955839909884002
13,0.7883402769002951,0.9823562891291975,0.7523103669137158,0.6303541746579722,6904,0.9826359237119271,21,0.0029888983774551663,101,0.014375177910617706,11,0.0020944402132520943,4111,0.7827494287890328,1130,0.21515613099771516,115,0.027878787878787878,1545,0.37454545454545457,2465,0.5975757575757575,0.9999319708596273,0.6301412289624562,0.8842955803964552,0.9966706937434238,0.997507652693059
14,0.7963732736954111,0.984145040881621,0.7626110043028472,0.6423637759017652,6921,0.9850555081127241,5,0.0007116424708226587,100,0.014232849416453175,5,0.000952018278750952,4165,0.793031226199543,1082,0.206016755521706,113,0.027393939393939394,1501,0.36387878787878786,2511,0.6087272727272727,0.999994986604721,0.6422617720202639,0.8881084934418274,0.9988572326543134,0.9991462615563345
15,0.8058625096236144,0.9846394538472479,0.7722043258168431,0.6607437492067522,6923,0.9853401651010533,6,0.0008539709649871904,97,0.013805863933959578,3,0.0005712109672505713,4195,0.7987433358720487,1054,0.2006854531607007,110,0.02666666666666667,1412,0.3423030303030303,2603,0.631030303030303,0.999996070842254,0.660654839255486,0.8927717016555453,0.9991433554697778,0.9993594052670053
16,0.8071173731695235,0.984201537147737,0.7747318235995232,0.6624187587613101,6915,0.984201537147737,8,0.001138627953316254,103,0.01465983489894677,7,0.0013328255902513328,4225,0.8044554455445545,1020,0.19421172886519422,104,0.025212121212121213,1422,0.3447272727272727,2599,0.6300606060606061,0.9999937656060206,0.662353145541977,0.893866928610926,0.9985717432915905,0.9989325609324364
17,0.8110961734184229,0.984149548653067,0.7791682002208318,0.66997077138137,6923,0.9853401651010533,11,0.0015656134358098491,92,0.01309422146313692,2,0.0003808073115003808,4234,0.8061690784463061,1016,0.19345011424219344,118,0.028606060606060607,1371,0.33236363636363636,2636,0.6390303030303031,0.9999970185504556,0.6697684405674804,0.8958659762986514,0.9986684770205161,0.9990030007236609
18,0.8203649182843967,0.9849982225382155,0.7880081678113978,0.6880883645035772,6927,0.9859094790777113,3,0.0004269854824935952,96,0.013663535439795047,2,0.0003808073115003808,4245,0.8082635186595583,1005,0.19135567402894135,110,0.02666666666666667,1274,0.30884848484848487,2741,0.6644848484848485,0.9999990513952787,0.6880040583040447,0.8999587090485608,0.9995242169757329,0.9996440520458265
19,0.8234003069527885,0.9851340778149228,0.7911433621732255,0.6939234808702176,6925,0.9856248220893823,2,0.0002846569883290635,99,0.014090520922288642,1,0.0001904036557501904,4252,0.8095963442498096,999,0.1902132520944402,107,0.02593939393939394,1243,0.30133333333333334,2775,0.6727272727272727,0.9999998644297576,0.6938642895967051,0.9013264217433707,0.9997145122343978,0.9997864515123227
20,0.8207257840256871,0.9851999430767041,0.7860547714739695,0.6909226375263877,6923,0.9853401651010533,3,0.0004269854824935952,100,0.014232849416453175,1,0.0001904036557501904,4205,0.8006473724295506,1046,0.19916222391469915,104,0.025212121212121213,1239,0.3003636363636364,2782,0.6744242424242424,0.9999998644297576,0.6908684645776104,0.8994465814809315,0.9996195004008592,0.9997152010850737
21,0.8172606094687791,0.985274240591876,0.7823167319529939,0.6841908558614676,6925,0.9856248220893823,2,0.0002846569883290635,99,0.014090520922288642,1,0.0001904036557501904,4194,0.7985529322162985,1057,0.20125666412795126,105,0.025454545454545455,1274,0.30884848484848487,2746,0.6656969696969697,0.999999593289273,0.6840995323531815,0.897697825345699,0.9997145122343978,0.9997864515123227
22,0.8109444102000474,0.98478168112644,0.7748905653348235,0.6731609841388785,6924,0.9854824935952178,7,0.0009962994591517223,95,0.013521206945630516,0,0.0,4160,0.7920792079207921,1092,0.2079207920792079,112,0.027151515151515152,1318,0.31951515151515153,2695,0.6533333333333333,0.9999997288595154,0.6731724952199347,0.8944646128104715,0.9993342842696677,0.9995013483791538
23,0.8069407832785601,0.9847708511243951,0.7709725315515962,0.6650789671596892,6919,0.9847708511243951,5,0.0007116424708226587,102,0.014517506404782237,0,0.0,4154,0.7909367859862909,1098,0.20906321401370906,107,0.02593939393939394,1365,0.33090909090909093,2653,0.6431515151515151,1.0,0.6649529937190551,0.8923792459282552,0.9993342842696677,0.9995013483791538
24,0.8021670760796944,0.9854248133665127,0.7646185260813069,0.656457888791264,6930,0.986336464560205,2,0.0002846569883290635,94,0.013378878451465983,0,0.0,4119,0.7842726580350343,1133,0.21572734196496574,109,0.026424242424242423,1401,0.3396363636363636,2615,0.6339393939393939,0.9999998644297576,0.6563971985145062,0.8898097721548434,0.9998097049997476,0.9998576005695977
25,0.8001126268387247,0.9849431818181819,0.7623026926648097,0.6530920060331825,6934,0.9869057785368631,4,0.000569313976658127,88,0.012524907486478793,2,0.0003808073115003808,4105,0.7816070068545317,1145,0.218012185833968,118,0.028606060606060607,1409,0.3415757575757576,2598,0.6298181818181818,0.9999995934182646,0.6529860398842692,0.8889337897214586,0.9994287522732599,0.9995730040163444
26,0.7972343596879647,0.9848689351424309,0.7605945896039147,0.6462395543175488,6932,0.986621121548534,3,0.0004269854824935952,91,0.012951892968972388,3,0.0005712109672505713,4119,0.7842726580350343,1130,0.21515613099771516,116,0.02812121212121212,1457,0.3532121212121212,2552,0.6186666666666667,0.9999995934182646,0.6462609297321216,0.8878172130881591,0.9994286616997439,0.9995730547283923
27,0.797998986093181,0.9847968172776357,0.7603336422613531,0.6488664987405541,6931,0.9864787930543695,3,0.0004269854824935952,92,0.01309422146313692,3,0.0005712109672505713,4102,0.781035795887281,1147,0.2183929931454684,116,0.02812121212121212,1433,0.3473939393939394,2576,0.6244848484848485,0.9999975603141739,0.648754481375273,0.8878774504438292,0.9993333785336459,0.9995019057250468
