layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.5310805720414382,0.6372928783805973,0.5444093778178539,0.6353890489913545
1,0.5716648025054601,0.6235971546005825,0.5688093907210732,0.6132097334878331
2,0.5814255657510108,0.6396254306777426,0.5899567675424011,0.6358620689655172
3,0.6079864887450988,0.6427476945511392,0.5979152805500111,0.6314578299390173
4,0.6728894764303438,0.67992002406614,0.6457580267914097,0.6786751888436955
5,0.6999089991957452,0.715964376546016,0.6918987880076547,0.716231817132302
6,0.6911888740888552,0.698968000200644,0.6721294030009578,0.6996311664361456
7,0.6682165541689086,0.6791992097506571,0.6599028602266594,0.6858006042296072
8,0.6941406366851177,0.7037095135642659,0.6790697674418604,0.7056381874783811
9,0.7128253397405759,0.7299928550597553,0.710822129160238,0.7420470262793915
10,0.719942398749752,0.7356809706369039,0.7182819383259912,0.7428769177529126
11,0.7267122178725447,0.7374010756074008,0.7241951543312314,0.7435838680109991
12,0.7337617969433435,0.7440873642175861,0.7337937179772778,0.7474120082815735
13,0.7425073821020765,0.7488011208839638,0.743825774584643,0.7574919317657907
14,0.7439803323783886,0.7557668026352355,0.7487075747358957,0.7613636363636364
15,0.7634226278158625,0.7717702982091591,0.7629006592407366,0.7732126276694522
16,0.7662128687511374,0.7756052186765888,0.7697003957037875,0.7798859271330462
17,0.7733035080474286,0.7739264849995632,0.7785341502155662,0.7828617999767145
18,0.7915728078664792,0.7810934180615468,0.7908987485779294,0.7906922357343311
19,0.794323464891379,0.7877641818408299,0.7948159192567955,0.7944347826086956
20,0.7876709615219714,0.7886559605338388,0.7914315328803408,0.790957818690282
21,0.7767303160065726,0.7837743337118687,0.7811424638678596,0.7883263009845288
22,0.775031499584279,0.7792744230941473,0.7803759743237048,0.7833431085043988
23,0.7730025014917914,0.7729675543649283,0.7734375,0.7859714318894437
24,0.7671529582194592,0.7712683666391897,0.7687348912167606,0.7804878048780488
25,0.7620711078517319,0.7771251511420407,0.7616198803497469,0.7758580434275041
26,0.7633420111444651,0.7665779867343699,0.7637072723101629,0.781108924644056
27,0.7545396205841055,0.7630488360039218,0.758541880927894,0.7693374956642386
