layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
15,0.7933827758382149,0.9684156777801286,0.7735932129362445,0.6381394367982718,5672,0.967752943183757,6,0.0010237160894045385,183,0.031223340726838425,2,0.00040024014408645187,3852,0.7708625175105063,1143,0.22873724234540724,179,0.04997208263539922,1103,0.307928531546622,2300,0.6420993858179788
16,0.7978118217789819,0.9688503706166168,0.7798054060859888,0.6447796886343401,5676,0.9684354205766934,3,0.0005118580447022692,182,0.031052721378604334,1,0.00020012007204322593,3890,0.7784670802481489,1106,0.22133279967980787,179,0.04997208263539922,1086,0.30318257956448913,2317,0.6468453378001117
17,0.7992613090753556,0.9685908708352094,0.7825779379130298,0.6466151184778278,5674,0.9680941818802252,4,0.000682477392936359,183,0.031223340726838425,0,0.0,3912,0.7828697218330999,1085,0.21713027816690014,181,0.050530429927414855,1084,0.3026242322724735,2317,0.6468453378001117
18,0.7987656965813095,0.9686972365760491,0.7843145209453364,0.6432853322225428,5678,0.9687766592731616,2,0.0003412386964681795,181,0.030882102030370243,1,0.00020012007204322593,3946,0.7896738042825695,1050,0.21012607564538724,183,0.05108877721943048,1117,0.31183696259073146,2282,0.637074260189838
19,0.8080695128170046,0.9688749453214088,0.7952057131493783,0.6601278799802265,5681,0.9692885173178638,3,0.0005118580447022692,177,0.030199624637433885,0,0.0,3994,0.7992795677406443,1003,0.20072043225935562,185,0.05164712451144612,1051,0.2934115019542155,2346,0.6549413735343383
20,0.8257443772140193,0.9686816616506538,0.8164750174063589,0.6920764525850452,5676,0.9684354205766934,4,0.000682477392936359,181,0.030882102030370243,0,0.0,4091,0.8186912147288373,906,0.1813087852711627,182,0.05080960357342267,929,0.2593523171412619,2471,0.6898380792853155
21,0.824307941748891,0.9688519374099813,0.8147838759894622,0.6892880118472292,5677,0.9686060399249274,3,0.0005118580447022692,181,0.030882102030370243,0,0.0,4085,0.8174904942965779,912,0.18250950570342206,181,0.050530429927414855,942,0.2629815745393635,2459,0.6864879955332217
22,0.8270836429358419,0.9688542770037316,0.8166257619403898,0.6957708898634044,5677,0.9686060399249274,2,0.0003412386964681795,182,0.031052721378604334,0,0.0,4070,0.8144886932159295,927,0.18551130678407043,181,0.050530429927414855,898,0.25069793411501956,2503,0.6987716359575656
23,0.8278065192628111,0.9686772940268431,0.8203278019834233,0.6944144617781668,5675,0.9682648012284593,3,0.0005118580447022692,183,0.031223340726838425,1,0.00020012007204322593,4129,0.8262957774664799,867,0.17350410246147688,180,0.05025125628140704,938,0.2618648799553322,2464,0.6878838637632607
24,0.8265468351051476,0.9687612198906548,0.8134577937861979,0.6974214916385902,5676,0.9684354205766934,3,0.0005118580447022692,182,0.031052721378604334,0,0.0,4019,0.8042825695417251,978,0.19571743045827497,181,0.050530429927414855,862,0.24064768285873814,2539,0.708821887213847
25,0.8291086590421158,0.9685667045593822,0.818012625336042,0.7007466472309233,5670,0.9674117044872889,4,0.000682477392936359,187,0.03190581811977478,0,0.0,4061,0.8126876125675405,936,0.18731238743245948,177,0.049413735343383586,867,0.24204355108877723,2538,0.7085427135678392
26,0.8253558886831964,0.9689195555819989,0.8142653053815426,0.6928828050860474,5675,0.9682648012284593,1,0.00017061934823408976,185,0.0315645794233066,0,0.0,4056,0.8116870122073244,941,0.1883129877926756,178,0.0496929089893914,908,0.2534896705750977,2496,0.6968174204355109
27,0.8246586144358835,0.9688642164364504,0.8154310711699602,0.68968055570124,5679,0.9689472786213956,2,0.0003412386964681795,180,0.030711482682136155,0,0.0,4089,0.8182909745847509,908,0.18170902541524914,183,0.05108877721943048,941,0.26270240089335567,2458,0.6862088218872139
28,0.8208226701626856,0.9689127959102443,0.8101693201626908,0.6833858944151221,5673,0.9679235625319911,2,0.0003412386964681795,186,0.03173519877154069,0,0.0,4061,0.8126876125675405,936,0.18731238743245948,176,0.04913456169737577,964,0.26912339475153546,2442,0.6817420435510888
29,0.8228463125284056,0.9689574128231049,0.8141236393611873,0.6854578854009244,5681,0.9692885173178638,1,0.00017061934823408976,179,0.030540863333902064,0,0.0,4094,0.819291574944967,903,0.180708425055033,184,0.0513679508654383,965,0.2694025683975433,2433,0.6792294807370184
30,0.8214505897178165,0.9688752856109716,0.8103921250366858,0.6850843585057923,5681,0.9692885173178638,1,0.00017061934823408976,179,0.030540863333902064,0,0.0,4047,0.8098859315589354,950,0.19011406844106463,185,0.05164712451144612,942,0.2629815745393635,2455,0.6853713009491904
31,0.8206613440732614,0.9686597363037237,0.8094708056051392,0.6838534903109215,5672,0.967752943183757,3,0.0005118580447022692,186,0.03173519877154069,0,0.0,4047,0.8098859315589354,950,0.19011406844106463,178,0.0496929089893914,952,0.2657733109994416,2452,0.6845337800111669
32,0.8168232524041968,0.9689095798553365,0.8076603094847954,0.6738998678724585,5672,0.967752943183757,1,0.00017061934823408976,188,0.032076437468008874,0,0.0,4080,0.8164898939363618,917,0.18351010606363818,175,0.04885538805136795,1025,0.2861529871580123,2382,0.6649916247906198
33,0.8208775031408018,0.968923899589283,0.8104683670108261,0.6832402428222961,5675,0.9682648012284593,1,0.00017061934823408976,185,0.0315645794233066,0,0.0,4062,0.8128877326395838,935,0.18711226736041625,178,0.0496929089893914,964,0.26912339475153546,2440,0.6811836962590732
34,0.8188712248799298,0.9688696351098628,0.8098086060111094,0.677935433518817,5680,0.9691178979696298,2,0.0003412386964681795,179,0.030540863333902064,0,0.0,4082,0.8168901340804483,915,0.18310986591955172,184,0.0513679508654383,1000,0.27917364600781686,2398,0.6694584031267449
35,0.8164283249896215,0.9689967638035892,0.8061244583024946,0.6741637528627809,5673,0.9679235625319911,0,0.0,188,0.032076437468008874,0,0.0,4060,0.8124874924954973,937,0.1875125075045027,175,0.04885538805136795,1014,0.2830820770519263,2393,0.6680625348967058
36,0.821912117658878,0.9690038603258421,0.8114826978050831,0.6852497948457087,5674,0.9680941818802252,0,0.0,187,0.03190581811977478,0,0.0,4065,0.8134880928557134,932,0.18651190714428656,176,0.04913456169737577,956,0.2668900055834729,2450,0.6839754327191513
37,0.8176567247972296,0.9689925159920802,0.8067561287383214,0.6772215296612872,5672,0.967752943183757,3,0.0005118580447022692,186,0.03173519877154069,0,0.0,4054,0.811286772063238,943,0.18871322793676207,174,0.048576214405360134,996,0.2780569514237856,2412,0.6733668341708543
38,0.8128756112886166,0.9688588039172379,0.8016400479523795,0.6681279819962326,5678,0.9687766592731616,2,0.0003412386964681795,181,0.030882102030370243,0,0.0,4032,0.806884130478287,965,0.19311586952171303,182,0.05080960357342267,1028,0.2869905080960357,2372,0.6621998883305416
39,0.8155310573666736,0.9695234882068858,0.8054147403163124,0.6716549435768228,5678,0.9687766592731616,1,0.00017061934823408976,182,0.031052721378604334,0,0.0,4068,0.8140884530718431,929,0.1859115469281569,174,0.048576214405360134,1035,0.2889447236180904,2373,0.6624790619765494
40,0.8138389129057843,0.9691115660951158,0.8020540266271065,0.6703511459951302,5679,0.9689472786213956,1,0.00017061934823408976,181,0.030882102030370243,0,0.0,4027,0.8058835301180708,970,0.19411646988192915,180,0.05025125628140704,1016,0.28364042434394193,2386,0.666108319374651
41,0.8166154863581019,0.9688580259591515,0.8047045651520145,0.6762838679631396,5678,0.9687766592731616,2,0.0003412386964681795,181,0.030882102030370243,0,0.0,4026,0.8056834100460276,971,0.19431658995397239,182,0.05080960357342267,981,0.27386934673366836,2419,0.675321049692909
