layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
0,0.8230289676058437,0.9075319262802516,0.7385260089314357,6012,0.9542857142857143,288,0.045714285714285714,937,0.3513310836145482,1730,0.6486689163854518,0.8904165566627885,8967
1,0.8420741629415975,0.9142838235528006,0.7698645023303946,5974,0.9482539682539682,326,0.05174603174603175,794,0.29771278590176226,1873,0.7022872140982377,0.9189860464332922,8967
2,0.8536601718549226,0.9204293719621803,0.7868909717476648,6008,0.9536507936507936,292,0.04634920634920635,747,0.28008998875140606,1920,0.7199100112485939,0.933153218643764,8967
3,0.8673615464306099,0.9266094859001667,0.8081136069610533,6010,0.953968253968254,290,0.046031746031746035,662,0.24821897262842144,2005,0.7517810273715786,0.9445209859515149,8967
4,0.8729738192820502,0.9300492238513183,0.8158984147127821,6042,0.959047619047619,258,0.040952380952380955,651,0.2440944881889764,2016,0.7559055118110236,0.9473698803302805,8967
5,0.9699691385325111,0.9821468729342332,0.9577914041307889,6190,0.9825396825396825,110,0.01746031746031746,115,0.04311961004874391,2552,0.9568803899512561,0.9982967515366802,8967
6,0.9694229309879152,0.9818357373252751,0.9570101246505553,6189,0.9823809523809524,111,0.017619047619047618,118,0.044244469441319836,2549,0.9557555305586801,0.9979312871440852,8967
7,0.9690816722224298,0.9815713579707254,0.9565919864741342,6178,0.9806349206349206,122,0.019365079365079366,110,0.0412448443944507,2557,0.9587551556055494,0.9984989888566211,8967
8,0.9691890632882181,0.981661884754191,0.956716241822245,6183,0.9814285714285714,117,0.018571428571428572,114,0.04274465691788527,2553,0.9572553430821147,0.9982654278975189,8967
9,0.9636475303348424,0.9784386366132042,0.9488564240564805,6172,0.9796825396825397,128,0.020317460317460317,144,0.05399325084364454,2523,0.9460067491563554,0.9963534757265917,8967
