layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
27,0.8419235485420543,0.9793718952597458,0.8301341589267286,0.7162645914396887,5816,0.9801145938658578,27,0.00455005055611729,91,0.01533535557802494,7,0.0014659685863874345,4022,0.842303664921466,746,0.1562303664921466,120,0.03650745360511105,866,0.2634621235168847,2301,0.7000304228780042,0.9998581446834407,0.7161839999236672,0.9154727846750088,0.9960308878831517,0.9967915334097996
28,0.8399601949662712,0.978884495667536,0.8265337900965432,0.7144622991347342,5818,0.9804516346477924,27,0.00455005055611729,89,0.014998314796090328,10,0.0020942408376963353,3981,0.833717277486911,784,0.16418848167539268,125,0.038028597505324,850,0.2585944630362032,2312,0.7033769394584728,0.9998007878138498,0.7144857563778982,0.9141170889217708,0.9954029522115837,0.996285706943764
29,0.8332349760420495,0.9805336465849975,0.8206291903042806,0.6985420912368709,5843,0.9846646444219751,17,0.0028648466464442197,74,0.01247050893158072,7,0.0014659685863874345,3978,0.8330890052356021,790,0.16544502617801046,134,0.04076665652570733,925,0.28141162153939764,2228,0.6778217219348951,0.9997844606190924,0.698525658935797,0.9110232841069342,0.9968650804905561,0.9974679920164791
30,0.8346367190774826,0.9800990847258376,0.8224839842942757,0.7013270882123341,5836,0.9834850016852039,14,0.0023592854735422987,84,0.014155712841253791,7,0.0014659685863874345,3980,0.8335078534031414,788,0.1650261780104712,132,0.04015819896562215,909,0.27654396105871615,2246,0.6832978399756617,0.9999378710029184,0.7012487683783908,0.9113848687851419,0.9974896473342294,0.9979758922567621
31,0.8348365489988839,0.9793554884189325,0.8225188864741798,0.7026352721035397,5835,0.9833164812942367,19,0.0032018874283788338,80,0.013481631277384564,8,0.001675392670157068,3974,0.8322513089005236,793,0.16607329842931937,139,0.04228780042592029,895,0.27228475813811986,2253,0.6854274414359598,0.9999426461056438,0.7025872050708302,0.9116257501076678,0.9969683256873019,0.9975531300728244
32,0.8356637431871764,0.9790914434461332,0.8225287833212322,0.7053710027941633,5830,0.9824738793394001,21,0.003538928210313448,83,0.013987192450286484,10,0.0020942408376963353,3965,0.8303664921465969,800,0.16753926701570682,135,0.04107088530574993,880,0.267721326437481,2272,0.6912077882567691,0.9998907571221481,0.7052488878887793,0.9119280253248243,0.9959223051554421,0.9967099621524618
33,0.8326305726710933,0.97959869028629,0.8189923284262907,0.6993006993006993,5834,0.9831479609032693,21,0.003538928210313448,79,0.013313110886417257,6,0.001256544502617801,3950,0.8272251308900523,819,0.17151832460732985,137,0.041679342865835106,900,0.2738059020383328,2250,0.684514755095832,0.9998969167502813,0.6993352416485307,0.910229133170074,0.9967593425875079,0.9973844264134824
34,0.8334070991628568,0.9794134946643139,0.8194243114516463,0.70138349137261,5828,0.9821368385574655,26,0.004381530165149983,80,0.013481631277384564,8,0.001675392670157068,3957,0.8286910994764398,810,0.16963350785340314,131,0.039853970185579554,900,0.2738059020383328,2256,0.6863401277760877,0.9998191998298523,0.7013340334480697,0.9108932598858435,0.996133363810918,0.9968772404780882
35,0.8330086262731301,0.9785804283914322,0.8200248241621845,0.7004206262657735,5825,0.9816312773845636,28,0.0047185709470845974,81,0.013650151668351871,8,0.001675392670157068,3964,0.8301570680628272,803,0.16816753926701572,138,0.0419835716458777,901,0.27411013081837543,2248,0.6839062975357468,0.9998667861034916,0.7003025908429432,0.9108596104188926,0.9960296901152083,0.9967923904426698
36,0.8329403451950718,0.9797835752034225,0.8203858454554833,0.6986516149263092,5840,0.9841590832490731,21,0.003538928210313448,73,0.012301988540613415,9,0.0018848167539267015,3976,0.8326701570680628,790,0.16544502617801046,138,0.0419835716458777,921,0.2801947064192273,2228,0.6778217219348951,0.9999188344107985,0.6985774667387717,0.9110749695481068,0.996549253539175,0.9972162855678157
37,0.8355715844376087,0.9791981211206173,0.8249331413289447,0.702583490863264,5837,0.9836535220761712,21,0.003538928210313448,76,0.012807549713515335,10,0.0020942408376963353,4010,0.8397905759162304,755,0.1581151832460733,141,0.04289625798600548,916,0.2786735625190143,2230,0.6784301794949802,0.9998166800293129,0.7024889777990699,0.9127715749498151,0.9957074915595495,0.9965448673135306
38,0.8366901549751012,0.9791124905628722,0.8270137323221972,0.7039442420402344,5836,0.9834850016852039,22,0.003707448601280755,76,0.012807549713515335,12,0.002513089005235602,4035,0.8450261780104712,728,0.1524607329842932,139,0.04228780042592029,926,0.28171585031944024,2222,0.6759963492546395,0.9997127531518315,0.7039088007483323,0.9137844131552761,0.995077568037676,0.9960405251967611
39,0.836679111487176,0.978313656535209,0.828043677926319,0.70368,5842,0.9844961240310077,32,0.005392652510953826,60,0.010111223458038422,14,0.002931937172774869,4057,0.8496335078534032,704,0.147434554973822,153,0.04654700334651658,935,0.28445390933982356,2199,0.6689990873136599,0.9996689965257517,0.7035995919981135,0.9148198950297133,0.9941450909197199,0.995275463445463
40,0.8334833544715364,0.9785314510065993,0.8249003373198406,0.6970182750881693,5857,0.9870239298955173,23,0.003875968992248062,54,0.00910010111223458,17,0.0035602094240837698,4035,0.8450261780104712,723,0.15141361256544503,163,0.0495892911469425,950,0.28901734104046245,2174,0.6613933678125951,0.9995560677785511,0.6969196109371155,0.9131219390529705,0.9948753947065162,0.9958670008284667
41,0.8325777903983976,0.9793866264454499,0.8199938035732728,0.6983529411764706,5844,0.9848331648129424,20,0.003370407819346141,70,0.011796427367711493,13,0.0027225130890052357,3970,0.831413612565445,792,0.16586387434554975,143,0.04350471554609066,918,0.27928202007909947,2226,0.6772132643748099,0.9997969148022465,0.6982582235425727,0.9110438109940245,0.9959231776899898,0.9967095358032141
