layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
22,0.8007285361856562,0.9728543375303222,0.79279500061267,0.6365362704139764,4211,0.9720683287165282,4,0.0009233610341643582,117,0.027008310249307478,2,0.0004945598417408506,3235,0.7999505440158259,807,0.19955489614243324,112,0.042010502625656414,878,0.3293323330832708,1676,0.6286571642910728,0.9999871554044176,0.6365062629625069,0.886191936379196,0.998887743648948,0.9989606715510604
23,0.8032607983932754,0.9738969738969739,0.7941680960548885,0.6417173252279635,4216,0.9732225300092336,7,0.001615881809787627,109,0.025161588180978762,3,0.000741839762611276,3241,0.8014342235410484,800,0.19782393669634027,107,0.04013503375843961,870,0.32633158289572395,1689,0.6335333833458364,0.9999791653853339,0.6417614738346622,0.8878611465625184,0.9983931523362258,0.9984989103566224
24,0.802743192378022,0.9739270881402861,0.7923786109403811,0.641923878053399,4221,0.974376731301939,9,0.002077562326869806,102,0.023545706371191136,3,0.000741839762611276,3223,0.7969831849653808,818,0.2022749752720079,112,0.042010502625656414,859,0.32220555138784696,1695,0.6357839459864967,0.9999457619110143,0.6418681158041832,0.8874604848887696,0.9983940694716011,0.99849824365062
25,0.8047051919127782,0.9743174456270245,0.7915325575637534,0.6482655725475569,4211,0.9720683287165282,5,0.0011542012927054479,116,0.02677746999076639,5,0.0012363996043521265,3197,0.7905539070227497,842,0.20820969337289813,96,0.03600900225056264,832,0.31207801950487624,1738,0.6519129782445612,0.9999897246527982,0.6482932416327701,0.8871795870273216,0.9981448642775744,0.9982690301296906
26,0.8019166823596983,0.9752543940795559,0.794517224648229,0.6359784283513097,4217,0.9734533702677747,6,0.0013850415512465374,109,0.025161588180978762,3,0.000741839762611276,3275,0.809841740850643,766,0.1894164193867458,96,0.03600900225056264,919,0.3447111777944486,1651,0.6192798199549887,0.9999880100324118,0.6358646469399359,0.8881089522042052,0.9983931534676765,0.9984989112818002
27,0.8030701897417002,0.9743530499075785,0.7936274509803921,0.6412300683371298,4217,0.9734533702677747,4,0.0009233610341643582,111,0.025623268698060944,4,0.0009891196834817012,3238,0.8006923837784372,802,0.19831849653808112,103,0.038634658664666165,874,0.3278319579894974,1689,0.6335333833458364,0.9999897235704645,0.6411981711240687,0.8875967202191914,0.9983923898810001,0.9984997113292702
28,0.8044739048281363,0.9747025528474067,0.7955490339936415,0.6431701276433607,4219,0.9739150507848569,5,0.0011542012927054479,108,0.024930747922437674,4,0.0009891196834817012,3253,0.8044015825914935,787,0.19460929772502472,102,0.03825956489122281,876,0.3285821455363841,1688,0.6331582895723931,0.9999845847680742,0.6431877547438272,0.888738943270531,0.9985169924762637,0.9986141850575496
29,0.8028328707419888,0.9737784451888645,0.7960550347010836,0.6386651323360184,4215,0.9729916897506925,5,0.0011542012927054479,112,0.02585410895660203,4,0.0009891196834817012,3269,0.8083580613254204,771,0.19065281899109793,106,0.03975993998499625,895,0.33570892723180795,1665,0.6245311327831958,0.9999860116808451,0.6386124385102828,0.8883050241220769,0.9983936106204387,0.9984983769148338
30,0.8060310213694484,0.9768732654949122,0.7953187858100695,0.6459010128033633,4224,0.9750692520775623,7,0.001615881809787627,101,0.023314866112650046,6,0.001483679525222552,3262,0.8066271018793274,776,0.19188921859545005,86,0.03225806451612903,890,0.33383345836459116,1690,0.6339084771192798,0.9999803021218228,0.6458363323187062,0.8900229428622382,0.9983929953865027,0.9984989069705137
31,0.801932040411308,0.9732731690385283,0.7934065934065934,0.6391163587888021,4206,0.9709141274238227,6,0.0013850415512465374,120,0.027700831024930747,8,0.0019782393669634025,3249,0.8034124629080118,787,0.19460929772502472,97,0.036384096024006,891,0.3342085521380345,1678,0.6294073518379595,0.9999791601154768,0.639096522278906,0.8874171832415227,0.9978982532668134,0.9980374137656632
32,0.8022429873707542,0.9736963544070143,0.792803818382083,0.640228789323165,4220,0.974145891043398,6,0.0013850415512465374,106,0.024469067405355493,11,0.0027200791295746785,3239,0.8009396636993076,794,0.1963402571711177,105,0.03938484621155289,882,0.33083270817704424,1679,0.6297824456114028,0.9999420514313625,0.6403009269092738,0.8879288291038347,0.9975249029940084,0.997693590040608
33,0.7995789467357209,0.973416551086454,0.7873180360226992,0.6380022530980097,4211,0.9720683287165282,5,0.0011542012927054479,116,0.02677746999076639,8,0.0019782393669634025,3191,0.7890702274975272,845,0.2089515331355094,101,0.03788447111777944,866,0.32483120780195046,1699,0.6372843210802701,0.9999223512026955,0.6380591477743528,0.8849406756301932,0.9981448623861026,0.9982691603996605
34,0.7937996167144332,0.9725236665897021,0.7848751835535976,0.624,4212,0.9722991689750693,5,0.0011542012927054479,115,0.0265466297322253,6,0.001483679525222552,3207,0.793026706231454,831,0.20548961424332343,112,0.042010502625656414,916,0.3435858964741185,1638,0.614403600900225,0.9998735372243249,0.6239595844339976,0.8827160661037012,0.9982699225202587,0.9983832340158909
35,0.7987792195032056,0.9735106998264893,0.7895443996579944,0.6332825590251333,4208,0.971375807940905,7,0.001615881809787627,117,0.027008310249307478,6,0.001483679525222552,3232,0.7992087042532147,806,0.19930761622156282,99,0.037134283570892726,904,0.3390847711927982,1663,0.6237809452363091,0.9999820154251525,0.6332046782419638,0.8855591862133536,0.998022401444743,0.9981524237882595
