layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
13,0.7444217528826087,0.904989102891174,0.746047475488403,0.5822286802682491,5372,0.9052915402763735,190,0.032018874283788336,372,0.06268958543983821,201,0.042094240837696334,3547,0.7428272251308901,1027,0.2150785340314136,365,0.1110435047155461,997,0.30331609370246426,1925,0.5856404015819897
14,0.7781238715342343,0.9418244625093861,0.7695625479631852,0.6229846041301317,5586,0.9413549039433772,102,0.017189079878665317,246,0.041456016177957536,100,0.020942408376963352,3671,0.7687958115183247,1004,0.21026178010471205,242,0.07362336477030727,992,0.3017949498022513,2053,0.6245816854274414
15,0.7821557626514005,0.9392667894849778,0.7743345707933786,0.6328659276758448,5559,0.9368048533872598,116,0.01954836535220762,259,0.04364678126053252,105,0.02198952879581152,3690,0.7727748691099476,980,0.20523560209424083,239,0.07271067843017949,951,0.289321569820505,2097,0.6379677517493155
16,0.7860460294699091,0.9435258108312764,0.7795118626178619,0.635100414960589,5581,0.9405123019885406,113,0.019042804179305695,240,0.04044489383215369,93,0.019476439790575915,3755,0.7863874345549738,927,0.19413612565445026,222,0.06753878916945542,991,0.3014907210222087,2074,0.6309704898083359
17,0.7997247849363697,0.9466351210162444,0.792210380029464,0.6603288537634007,5589,0.9418604651162791,122,0.02055948769801146,223,0.037580047185709474,79,0.016544502617801046,3814,0.7987434554973822,882,0.18471204188481674,206,0.06267112868877396,916,0.2786735625190143,2165,0.6586553087922118
18,0.8163067586342972,0.9641795371579926,0.8107477472297836,0.6739929915151155,5708,0.9619143916413886,30,0.005055611729019211,196,0.03302999662959218,12,0.002513089005235602,3874,0.8113089005235602,889,0.1861780104712042,186,0.05658655308792212,878,0.2671128688773958,2223,0.6763005780346821
19,0.818647862813448,0.9626001997016992,0.810809163665386,0.6825342250732586,5702,0.9609032692955848,37,0.00623525446579036,195,0.03286147623862487,28,0.005863874345549738,3850,0.806282722513089,897,0.18785340314136126,183,0.05567386674779434,835,0.2540310313355643,2269,0.6902951019166413
20,0.8230592265852722,0.9610368123532611,0.8167612692922578,0.6913795981102978,5699,0.9603977081226829,37,0.00623525446579036,198,0.033367037411526794,37,0.0077486910994764395,3871,0.8106806282722513,867,0.18157068062827225,190,0.057803468208092484,796,0.24216610891390325,2301,0.7000304228780042
21,0.8267754165739198,0.9631337260127102,0.8221369481349818,0.6950555755740677,5710,0.9622514324233232,27,0.00455005055611729,197,0.03319851702055949,26,0.005445026178010471,3908,0.8184293193717278,841,0.1761256544502618,187,0.05689078186796471,796,0.24216610891390325,2304,0.7009431092181321
22,0.8194076422806268,0.9612038627592762,0.8133097571880089,0.6837093068945951,5688,0.9585439838220424,42,0.007077856420626896,204,0.034378159757330634,27,0.005654450261780105,3873,0.8110994764397905,875,0.18324607329842932,186,0.05658655308792212,833,0.25342257377547917,2268,0.6899908731365987
