layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.4481610130280554,0.5135784329888949,0.3165290707886878,0.5111519286276568
1,0.4017309691523256,0.4909535810971768,0.2973457675753228,0.4822916666666667
2,0.4472578422657897,0.5349827776441061,0.3345994475138121,0.5227243793761935
3,0.4313148532502108,0.498034449548362,0.3233719122473656,0.4928024899494229
4,0.5156964666154344,0.5694012782750065,0.4290742157612854,0.5658548707753479
5,0.5711132166897127,0.6023414074953048,0.5161742052933763,0.5964998767562238
6,0.5488012591762594,0.5985793520038989,0.4846894138232721,0.5819815323184427
7,0.5200844295442257,0.5750150726822106,0.4372606097747816,0.5664405928158754
8,0.5665080103774871,0.6010997382384905,0.5067347228129874,0.5942547158180249
9,0.5982163902490305,0.6134479875002314,0.5781965711294333,0.6170866625691457
10,0.6056606861308151,0.6235919735296451,0.5861479826521225,0.6239862374047678
11,0.610710422415968,0.6321299304506164,0.5945521215295967,0.6247852760736197
12,0.6149394247252071,0.6372605588711692,0.611060507482108,0.6372270877019859
13,0.6279780329254685,0.6555240156637366,0.6303541746579722,0.6515815085158151
14,0.6397452314145501,0.6568927216631775,0.6423637759017652,0.653963600830585
15,0.6645135850347688,0.6645698388603977,0.6607437492067522,0.6729567454968753
16,0.6587066092626046,0.6746535293253526,0.6624187587613101,0.6752419453632243
17,0.6671615315362861,0.6786280952415337,0.66997077138137,0.6811274509803922
18,0.6826446048100209,0.6892402589199811,0.6880883645035772,0.6921094612835931
19,0.694257844650241,0.6860766268328173,0.6939234808702176,0.6884367003777263
20,0.6900445099230008,0.6882748102182672,0.6909226375263877,0.6899509803921569
21,0.6778183721895947,0.6820008122512924,0.6841908558614676,0.6828553996339232
22,0.6712430710737483,0.6795373419937241,0.6731609841388785,0.6839816380768301
23,0.6658693506435904,0.673776259797602,0.6650789671596892,0.6761974584555229
24,0.6564221592690419,0.6700277586761065,0.656457888791264,0.6710930775851469
25,0.6554644605381598,0.6739872254409232,0.6530920060331825,0.6767763238351474
26,0.6537387668062841,0.6654046591956214,0.6462395543175488,0.6685434516523868
27,0.6478423772177008,0.6648367520379922,0.6488664987405541,0.6629103380695738
