layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
10,0.7709117817187382,0.9768081876130053,0.719942398749752,0.6159847587934575,6780,0.9759608464085217,60,0.008636821649632935,107,0.0154023319418454,30,0.006978367062107467,3202,0.7448243777622703,1067,0.24819725517562224,125,0.03500420050406049,1334,0.37356482777933353,2112,0.591430971716606
11,0.775220179933895,0.9753599094527395,0.7267122178725447,0.6235884124764008,6768,0.9742334820785951,59,0.008492874622139053,120,0.01727364329926587,46,0.010700162828564782,3243,0.7543614794138171,1010,0.23493835775761804,117,0.03276393167180062,1324,0.37076449173900866,2130,0.5964715765891907
12,0.7818030261598787,0.9780775652826337,0.7337617969433435,0.6335697162536592,6783,0.9763926874910033,55,0.007917086512163524,109,0.015690225996833167,32,0.007443591532914631,3274,0.7615724587113282,993,0.23098394975575715,108,0.03024362923550826,1296,0.3629235508260991,2167,0.6068328199383926
13,0.7892781293729118,0.9790761401075605,0.7425073821020765,0.6462508659090981,6786,0.976824528573485,48,0.006909457319706348,113,0.016266014106808696,23,0.005350081414282391,3299,0.7673877645964178,977,0.22726215398929983,106,0.029683562027443294,1240,0.34724166900028003,2225,0.6230747689722766
14,0.7907837199152641,0.9795302312993165,0.7439803323783886,0.6488405960680871,6794,0.977976104793436,39,0.005613934072261408,114,0.016409961134302577,19,0.004419632472668062,3288,0.7648290300069783,992,0.23075133752035357,112,0.0313637636516382,1213,0.339680761691403,2246,0.6289554746569589
15,0.8071755830398643,0.979812951037992,0.7634226278158625,0.6782911702657383,6795,0.9781200518209299,36,0.005182092989779761,116,0.01669785518929034,13,0.003023959060246569,3343,0.7776227029541753,943,0.21935333798557805,115,0.032203864463735646,1080,0.3024362923550826,2376,0.6653598431811817
16,0.8094105590132559,0.980433243600423,0.7662128687511374,0.6815855646882072,6790,0.9774003166834605,39,0.005613934072261408,118,0.016985749244278106,12,0.0027913468248429866,3370,0.7839032333100721,917,0.21330541986508492,102,0.028563427611313356,1088,0.3046765611873425,2381,0.6667600112013442
17,0.8147949998363354,0.9804468237012912,0.7733035080474286,0.6906346677602865,6794,0.977976104793436,41,0.005901828127249173,112,0.016122067079314812,11,0.0025587345894394044,3401,0.7911142126075832,887,0.20632705280297745,107,0.029963595631475777,1054,0.29515541865023803,2410,0.6748809857182861
18,0.8285930987268028,0.9813103765884976,0.7915728078664792,0.7128961117254315,6799,0.9786958399309055,28,0.004030516769828703,120,0.01727364329926587,4,0.0009304489416143289,3462,0.8053035589672016,833,0.193765992091184,107,0.029963595631475777,958,0.2682721926631196,2506,0.7017642117054046
19,0.8318657345826921,0.981693398166834,0.794323464891379,0.7195803406898635,6809,0.9801353102058442,30,0.004318410824816468,108,0.015546278969339283,0,0.0,3453,0.8032100488485694,846,0.19678995115143055,116,0.032483898067768135,912,0.2553906468776253,2543,0.7121254550546066
