layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
0,0.7426865218736987,0.8517514345678107,0.6336216091795867,6378,0.918094141355981,569,0.081905858644019,1651,0.46233548025763094,1920,0.5376645197423691,0.8316935230197922,10518
1,0.7710588174375181,0.8626814599494365,0.6794361749255998,6352,0.9143515186411401,595,0.08564848135885994,1427,0.39960795295435453,2144,0.6003920470456455,0.8659180846255428,10518
2,0.785988780467582,0.8696340678963461,0.702343493038818,6361,0.915647041888585,586,0.084352958111415,1321,0.3699243909269112,2250,0.6300756090730888,0.8744053054349298,10518
3,0.7778057003694048,0.864376615202942,0.6912347855358677,6317,0.9093133726788541,630,0.09068662732114582,1352,0.3786054326519182,2219,0.6213945673480817,0.8742408181026174,10518
4,0.8850695952609323,0.924283092364195,0.8458560981576696,6521,0.9386785662876062,426,0.06132143371239384,642,0.17978157378885468,2929,0.8202184262111454,0.9520901845450297,10518
5,0.9503063985301895,0.9663774348858301,0.9342353621745489,6727,0.9683316539513459,220,0.031668346048654095,248,0.06944833380005601,3323,0.930551666199944,0.9842894445759576,10518
6,0.9096855313543286,0.9392656652486906,0.8801053974599666,6559,0.9441485533323737,388,0.055851446667626314,460,0.12881545785494258,3111,0.8711845421450574,0.9668102194712216,10518
7,0.8727978940215189,0.9164800561474978,0.8291157318955398,6475,0.9320570030228876,472,0.06794299697711242,708,0.1982637916549986,2863,0.8017362083450014,0.9487763487479729,10518
8,0.9340929074635094,0.9555098496215878,0.912675965305431,6658,0.9583993090542681,289,0.04160069094573197,331,0.09269112293475217,3240,0.9073088770652479,0.9806585290135962,10518
9,0.9692137193852769,0.979012037687691,0.9594154010828628,6788,0.9771124226284728,159,0.022887577371527277,132,0.03696443573228787,3439,0.9630355642677121,0.996939595393107,10518
10,0.9688579195725904,0.9788242608937943,0.9588915782513864,6794,0.977976104793436,153,0.022023895206563983,141,0.03948473816858023,3430,0.9605152618314198,0.9969325230348668,10518
11,0.9686882310634624,0.9786499241657485,0.9587265379611762,6784,0.9765366345184971,163,0.023463365481502806,133,0.037244469336320356,3438,0.9627555306636797,0.9972140695758493,10518
12,0.9702679804901377,0.9797360279155688,0.9607999330647068,6793,0.9778321577659421,154,0.022167842234057867,127,0.03556426771212545,3444,0.9644357322878745,0.9978382837224966,10518
13,0.9717837373270125,0.9807199173498645,0.9628475573041605,6793,0.9778321577659421,154,0.022167842234057867,113,0.03164379725567068,3458,0.9683562027443293,0.9983145959573176,10518
14,0.9726037266825216,0.9813156175926933,0.9638918357723499,6802,0.9791276810133871,145,0.020872318986612928,114,0.03192383085970316,3457,0.9680761691402968,0.998567018056255,10518
15,0.9735573805502276,0.9819636413797401,0.965151119720715,6807,0.9798474161508565,140,0.020152583849143514,110,0.03080369644357323,3461,0.9691963035564267,0.9986879809240741,10518
16,0.9733508822320931,0.9818152799315717,0.9648864845326145,6804,0.9794155750683748,143,0.020584424931625163,109,0.030523662839540746,3462,0.9694763371604592,0.9986555180187711,10518
17,0.9739654446821051,0.9822632380343338,0.9656676513298763,6811,0.980423204260832,136,0.019576795739167985,110,0.03080369644357323,3461,0.9691963035564267,0.9986632596867737,10518
18,0.9752454593206896,0.9831213384318532,0.967369580209526,6815,0.9809989923708076,132,0.01900100762919246,102,0.028563427611313356,3469,0.9714365723886866,0.9987767292783156,10518
19,0.9748188462424141,0.9828354234715032,0.9668022690133249,6814,0.9808550453433137,133,0.01914495465668634,105,0.029403528423410808,3466,0.9705964715765892,0.9988415576513768,10518
20,0.9739642071482353,0.9822646748994035,0.965663739397067,6812,0.9805671512883259,135,0.019432848711674104,111,0.03108373004760571,3460,0.9689162699523943,0.9987937866477978,10518
21,0.9740824042703702,0.9823277476350057,0.9658370609057346,6811,0.980423204260832,136,0.019576795739167985,109,0.030523662839540746,3462,0.9694763371604592,0.9987860330941982,10518
22,0.9733196333514882,0.9818396470944787,0.9647996196084978,6812,0.9805671512883259,135,0.019432848711674104,117,0.03276393167180062,3454,0.9672360683281994,0.9987564389975893,10518
23,0.9743810840701206,0.9825582989983079,0.9662038691419333,6816,0.9811429393983014,131,0.018857060601698575,111,0.03108373004760571,3460,0.9689162699523943,0.9987695377277799,10518
24,0.9736498988298881,0.9820463946510898,0.9652534030086862,6810,0.9802792572333381,137,0.01972074276666187,112,0.0313637636516382,3459,0.9686362363483618,0.9987433345310637,10518
25,0.9741728632238229,0.9824112020188835,0.9659345244287623,6814,0.9808550453433137,133,0.01914495465668634,111,0.03108373004760571,3460,0.9689162699523943,0.9987454581447966,10518
26,0.974901007936451,0.9829251196393531,0.9668768962335488,6822,0.9820066215632647,125,0.01799337843673528,112,0.0313637636516382,3459,0.9686362363483618,0.9987518140054773,10518
27,0.9740594646374351,0.9823452163032504,0.9657737129716197,6817,0.9812868864257953,130,0.018713113574204694,115,0.032203864463735646,3456,0.9677961355362643,0.9984529479402425,10518
