layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
18,0.9704340760429244,0.9775521804843784,0.9633159716014703,5727,0.977137007336632,134,0.022862992663368026,129,0.036013400335008376,3453,0.9639865996649917,0.9986260173925064,9443
19,0.9706438521889693,0.9777403785611518,0.9635473258167867,5733,0.9781607234260365,128,0.02183927657396349,133,0.037130094919039645,3449,0.9628699050809604,0.9986185016086686,9443
20,0.9705531668644376,0.977628583966583,0.9634777497622922,5727,0.977137007336632,134,0.022862992663368026,128,0.03573422668900056,3454,0.9642657733109995,0.9986114655366404,9443
21,0.9711225356601729,0.9780467092139652,0.9641983621063808,5728,0.977307626684866,133,0.022692373315133935,124,0.03461753210496929,3458,0.9653824678950307,0.9986000528873262,9443
22,0.9706687914135937,0.9777112990859577,0.9636262837412298,5725,0.9767957686401638,136,0.023204231359836205,125,0.03489670575097711,3457,0.9651032942490229,0.9986429136684294,9443
23,0.9715628393339504,0.9783996956868999,0.9647259829810008,5731,0.9778194847295684,130,0.022180515270431668,123,0.03433835845896147,3459,0.9656616415410385,0.9986807997861267,9443
24,0.971325277226736,0.9782448693103932,0.9644056851430787,5734,0.9783313427742706,127,0.021668657225729398,128,0.03573422668900056,3454,0.9642657733109995,0.9986290048539717,9443
25,0.9721332593781532,0.978816667897352,0.9654498508589544,5731,0.9778194847295684,130,0.022180515270431668,118,0.03294249022892239,3464,0.9670575097710776,0.9986949777733439,9443
26,0.9727962530544498,0.97934199842725,0.9662505076816498,5738,0.979013820167207,123,0.02098617983279304,119,0.0332216638749302,3463,0.9667783361250698,0.9987141210596103,9443
27,0.9718905032286849,0.9786670304281389,0.9651139760292308,5736,0.9786725814707388,125,0.02132741852926122,125,0.03489670575097711,3457,0.9651032942490229,0.9987212886670577,9443
28,0.9714445307757391,0.978320455285458,0.9645686062660201,5731,0.9778194847295684,130,0.022180515270431668,124,0.03461753210496929,3458,0.9653824678950307,0.9987110286051302,9443
29,0.9707897786938571,0.9777856428033882,0.9637939145843258,5724,0.9766251492919297,137,0.023374850708070296,123,0.03433835845896147,3459,0.9656616415410385,0.9986691263915487,9443
30,0.9705646184202628,0.9776139006263913,0.9635153362141342,5724,0.9766251492919297,137,0.023374850708070296,125,0.03489670575097711,3457,0.9651032942490229,0.99865958598405,9443
31,0.970103236570024,0.9772877293639587,0.9629187437760891,5725,0.9767957686401638,136,0.023204231359836205,130,0.036292573981016193,3452,0.9637074260189838,0.9986388842618112,9443
32,0.9705378370490647,0.9776477637967484,0.963427910301381,5731,0.9778194847295684,130,0.022180515270431668,132,0.03685092127303183,3450,0.9631490787269682,0.9986560337847117,9443
33,0.9707731539891253,0.9778059703282664,0.9637403376499842,5729,0.9774782460331002,132,0.022521753966899847,128,0.03573422668900056,3454,0.9642657733109995,0.9986485056508048,9443
34,0.9701024210747395,0.9772895609858561,0.9629152811636231,5724,0.9766251492919297,137,0.023374850708070296,129,0.036013400335008376,3453,0.9639865996649917,0.9986246959627497,9443
35,0.9704454082651621,0.9775382535358155,0.9633525629945089,5724,0.9766251492919297,137,0.023374850708070296,126,0.035175879396984924,3456,0.964824120603015,0.9986564962908437,9443
36,0.9704325131537723,0.9775537979391606,0.963311228368384,5728,0.977307626684866,133,0.022692373315133935,130,0.036292573981016193,3452,0.9637074260189838,0.9986315018314296,9443
37,0.9711046695291939,0.9780694380285141,0.9641399010298738,5732,0.9779901040778024,129,0.022009895922197577,128,0.03573422668900056,3454,0.9642657733109995,0.9986641332974058,9443
38,0.9712275030782569,0.9781422141331024,0.9643127920234115,5729,0.9774782460331002,132,0.022521753966899847,124,0.03461753210496929,3458,0.9653824678950307,0.9986653250607891,9443
39,0.9714435968478579,0.9783232232577488,0.964563970437967,5733,0.9781607234260365,128,0.02183927657396349,126,0.035175879396984924,3456,0.964824120603015,0.9986725839458478,9443
40,0.9710130481062869,0.9779579812759132,0.9640681149366606,5725,0.9767957686401638,136,0.023204231359836205,122,0.034059184812953655,3460,0.9659408151870463,0.998674730184576,9443
41,0.9710129169216792,0.9779581961053141,0.9640676377380443,5725,0.9767957686401638,136,0.023204231359836205,122,0.034059184812953655,3460,0.9659408151870463,0.9986659148809409,9443
