layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
10,0.7757391731821536,0.9662561989205122,0.7373693470963033,0.6235919735296451,6786,0.9658411614005123,41,0.005835468260745802,199,0.028323370338741816,33,0.006283320639756283,3885,0.7397182025894897,1334,0.253998476770754,201,0.04872727272727273,1359,0.32945454545454544,2565,0.6218181818181818
11,0.7810193459441267,0.9664494255602479,0.7444786818215154,0.6321299304506164,6783,0.9654141759180188,46,0.00654711073156846,197,0.028038713350412754,31,0.005902513328255902,3934,0.7490479817212491,1287,0.24504950495049505,197,0.047757575757575756,1336,0.3238787878787879,2592,0.6283636363636363
12,0.7831045248456215,0.9675788983418594,0.7444741173238363,0.6372605588711692,6789,0.966268146883006,39,0.005550811272416738,198,0.028181041844577284,24,0.00456968773800457,3901,0.7427646610814927,1327,0.25266565118050266,194,0.04703030303030303,1288,0.31224242424242427,2643,0.6407272727272727
13,0.7956443272789265,0.9698744172268409,0.7615345489462023,0.6555240156637366,6808,0.9689723882721321,21,0.0029888983774551663,197,0.028038713350412754,19,0.0036176694592536178,3997,0.761043412033511,1236,0.23533891850723535,186,0.04509090909090909,1228,0.2976969696969697,2711,0.6572121212121212
14,0.7972993085643821,0.9715644999778681,0.7634407040521008,0.6568927216631775,6817,0.9702533447196129,16,0.002277255906632508,193,0.027469399373754626,13,0.0024752475247524753,4018,0.765041888804265,1221,0.23248286367098248,177,0.04290909090909091,1239,0.3003636363636364,2709,0.6567272727272727
15,0.8022538688626971,0.9722584134286512,0.7699333542990423,0.6645698388603977,6817,0.9702533447196129,14,0.0019925989183034445,195,0.02775405636208369,7,0.0013328255902513328,4052,0.7715156130997716,1193,0.22715156130997716,173,0.041939393939393936,1207,0.2926060606060606,2745,0.6654545454545454
16,0.8095009610210617,0.9714935697602736,0.7823557839775589,0.6746535293253526,6816,0.9701110162254484,15,0.002134927412467976,195,0.02775405636208369,9,0.0017136329017517135,4146,0.7894135567402895,1097,0.20887281035795888,181,0.04387878787878788,1186,0.2875151515151515,2758,0.6686060606060606
17,0.8104751724208837,0.9725763476914345,0.7802210743296831,0.6786280952415337,6827,0.9716766296612582,15,0.002134927412467976,184,0.02618844292627384,7,0.0013328255902513328,4104,0.7814166031987814,1141,0.21725057121096725,179,0.043393939393939394,1147,0.27806060606060606,2799,0.6785454545454546
18,0.8178610644115288,0.9731531080237396,0.791189826290866,0.6892402589199811,6833,0.9725306006262454,10,0.0014232849416453174,183,0.02604611443210931,3,0.0005712109672505713,4171,0.7941736481340441,1078,0.20525514089870525,181,0.04387878787878788,1111,0.2693333333333333,2833,0.6867878787878788
19,0.8162432060549879,0.97380002868628,0.7888529626458666,0.6860766268328173,6839,0.9733845715912326,4,0.000569313976658127,183,0.02604611443210931,1,0.0001904036557501904,4156,0.7913175932977913,1095,0.20849200304645849,180,0.04363636363636364,1124,0.2724848484848485,2821,0.6838787878787879
20,0.8173999900468335,0.9734944176894189,0.7904307422328144,0.6882748102182672,6832,0.9723882721320808,7,0.0009962994591517223,187,0.026615428408767437,0,0.0,4164,0.7928408225437928,1088,0.20715917745620716,178,0.04315151515151515,1113,0.26981818181818185,2834,0.687030303030303
21,0.8127887413265821,0.9735814231483362,0.7827839885801178,0.6820008122512924,6836,0.972957586108739,7,0.0009962994591517223,183,0.02604611443210931,2,0.0003808073115003808,4105,0.7816070068545317,1145,0.218012185833968,179,0.043393939393939394,1124,0.2724848484848485,2822,0.6841212121212121
22,0.8133191182893246,0.9734958485083955,0.786924164365854,0.6795373419937241,6832,0.9723882721320808,8,0.001138627953316254,186,0.026473099914602904,1,0.0001904036557501904,4174,0.7947448591012948,1077,0.20506473724295507,177,0.04290909090909091,1174,0.2846060606060606,2774,0.6724848484848485
23,0.8080630142878548,0.9728657993354037,0.7775469837305587,0.673776259797602,6830,0.9721036151437518,12,0.0017079419299743809,184,0.02618844292627384,5,0.000952018278750952,4092,0.7791317593297792,1155,0.2199162223914699,180,0.04363636363636364,1169,0.2833939393939394,2776,0.672969696969697
24,0.8067736800279968,0.9724966859221394,0.7777965954857443,0.6700277586761065,6825,0.9713919726729291,18,0.0025619128949615714,183,0.02604611443210931,3,0.0005712109672505713,4118,0.784082254379284,1131,0.21534653465346534,182,0.044121212121212124,1201,0.29115151515151516,2742,0.6647272727272727
25,0.8064457547226604,0.9729313849228797,0.7724186538041786,0.6739872254409232,6829,0.9719612866495873,9,0.0012809564474807857,188,0.026757756902931966,5,0.000952018278750952,4022,0.7658035034272658,1225,0.23324447829398323,178,0.04315151515151515,1131,0.2741818181818182,2816,0.6826666666666666
26,0.8022821060251341,0.9728038793297518,0.7686377795500292,0.6654046591956214,6832,0.9723882721320808,12,0.0017079419299743809,182,0.025903785937944776,3,0.0005712109672505713,4023,0.765993907083016,1226,0.23343488194973344,185,0.044848484848484846,1181,0.2863030303030303,2759,0.6688484848484848
27,0.8010957299717666,0.9727386274942011,0.7657118103831065,0.6648367520379922,6833,0.9725306006262454,10,0.0014232849416453174,183,0.02604611443210931,4,0.0007616146230007616,3988,0.7593297791317594,1260,0.2399086062452399,186,0.04509090909090909,1166,0.2826666666666667,2773,0.6722424242424242
