layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.7824539957177026,0.7899649801332314,0.7756596004270245,0.7912859007832899
1,0.7953763429336514,0.8045718566041054,0.7921775570386466,0.8050938559497229
2,0.7989155812617783,0.828901802020968,0.7963673373522273,0.8246860541969597
3,0.8333020454023415,0.849101183867629,0.8288531891204072,0.8496623030100893
4,0.8441760435591495,0.8595045413087835,0.837747287811104,0.8585976627712855
5,0.9136302818291544,0.9309534185223848,0.91066047723756,0.9250251593425024
6,0.9124953182855208,0.9266105116145316,0.9065063764113396,0.9261034047919294
7,0.9166153920215424,0.9308539561955468,0.9105557382439988,0.9290398520262316
8,0.8656032595391411,0.9095455317871396,0.854598445595855,0.910401475148772
9,0.8609646950583547,0.8970233430020891,0.8566365979381443,0.8981945837512537
10,0.8544106101295377,0.8902600555902342,0.8533096257981088,0.8897829184477412
11,0.8963969624053634,0.9155171433583308,0.8955126638977116,0.9136009385737032
12,0.9032490969903836,0.9139586640844783,0.8945436750672865,0.9129740183301102
13,0.8826008143722085,0.904989102891174,0.8808374907990513,0.902019948034532
14,0.9485619065617772,0.941824462509386,0.9466822664215276,0.9416532973064258
15,0.949719824612534,0.9392667894849778,0.9490163248221012,0.939757003037462
16,0.9526456824628048,0.9435258108312764,0.9514612025529056,0.9467365573216098
17,0.9572291528722208,0.9466351210162444,0.9552540658970252,0.9496061658338274
18,0.9774381001124252,0.9641795371579926,0.9779269827947964,0.9648589288731204
19,0.974824312007107,0.9626001997016992,0.9765329295987888,0.9634764964491038
20,0.9758295635885734,0.9610368123532612,0.9763739946380696,0.9626752237797668
21,0.9768035977118033,0.9631337260127102,0.9780090649655868,0.9638127372416702
22,0.9740165408488471,0.9612038627592762,0.976038873994638,0.962862930452397
23,0.97936161583759,0.9678523416078816,0.9813319878910192,0.9683074848280512
24,0.9789242055159544,0.9674406709036244,0.98192517864649,0.9682097984653006
25,0.9784403859644704,0.9660065184582798,0.9802471211229722,0.967350037965072
26,0.9776522261250316,0.9653887670806736,0.9799831791421364,0.966984716710293
27,0.977395843512098,0.9650090117015588,0.9793718952597458,0.9657210401891252
28,0.9773279087956328,0.963759990890368,0.978884495667536,0.9653076728285642
29,0.9793533188392204,0.9658667142388738,0.9805336465849976,0.9672739541160594
30,0.9783424192157166,0.9662557654564664,0.9800990847258376,0.9670997131769866
31,0.978264599893584,0.9657603615488654,0.9793554884189324,0.966984716710293
32,0.9781533398834584,0.9649469247050644,0.9790914434461332,0.966005904681569
33,0.9785831556854953,0.9653413310176712,0.97959869028629,0.9658610782491128
34,0.9789944821740356,0.9643931853927628,0.979413494664314,0.9658025838047792
35,0.9782622271237236,0.9657764554337736,0.9785804283914322,0.9652900937420826
36,0.9789540044478524,0.965394826795492,0.9797835752034224,0.9666582257111505
37,0.9778431434222408,0.964869214807833,0.9791981211206172,0.965814130159534
38,0.9770783387061848,0.9646532803501452,0.9791124905628722,0.966186019057256
39,0.9765188707743444,0.9635021132698436,0.978313656535209,0.9651211890887594
40,0.9772885812912602,0.9647232004667678,0.9785314510065992,0.9654764919388876
41,0.9769943435777196,0.964773940123786,0.97938662644545,0.966005904681569
