layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.6791770903789438,0.6635299743456293,0.6755040044186689,0.6706491437674234
1,0.703134160410638,0.6861495910670717,0.6937649439028877,0.6861891571032845
2,0.71909065071702,0.7070000875827567,0.7150278293135436,0.7068047039903508
3,0.7119066458789652,0.7140625249288253,0.70887716375081,0.7132124611840128
4,0.7261989355731358,0.7250063245836069,0.7122241876920212,0.7260191846522782
5,0.7587658023876236,0.7494739870882506,0.7516094936100701,0.755120213713268
6,0.7602323926744339,0.7534212724122039,0.7553887605850654,0.759608734314791
7,0.7584700993654426,0.7500573365339377,0.7601005219408467,0.7549194991055456
8,0.7633338776748164,0.7511792217446177,0.756870631044719,0.7576330183988066
9,0.7630701435955298,0.7523347547215644,0.7513812154696132,0.7565157070657021
10,0.7618659399922368,0.7600784214010187,0.7531801784697171,0.7575126450461173
11,0.7750276020726221,0.762154424100542,0.7764175888747429,0.771557336004006
12,0.7803802219706438,0.764128627549318,0.7858818928431756,0.7724042637189104
13,0.7848177360440232,0.7721455426055133,0.7851401685943933,0.771328320802005
14,0.791539411573815,0.7744059400556245,0.787860872992413,0.7800399201596806
15,0.7879397347820906,0.7735932129362445,0.7885410513880685,0.7785501489572989
16,0.7983549516018171,0.7798054060859888,0.8,0.7876264128494943
17,0.8050681159757509,0.7825779379130298,0.8063880126182965,0.7878727435923008
18,0.805895006762681,0.7843145209453364,0.8064325177584846,0.7882048216776251
19,0.81144626740663,0.7952057131493783,0.8125796022337611,0.7961587961587961
20,0.8275292680631899,0.8164750174063589,0.8293454617362073,0.8147182674954883
21,0.8317904805868379,0.8147838759894622,0.8321428571428572,0.8195092877719281
22,0.8311313451626466,0.8166257619403898,0.8341100644521566,0.8256389934614623
23,0.8329655453106181,0.8203278019834233,0.8355008438399683,0.8200736831624017
24,0.836424403149195,0.8134577937861979,0.8369834505995442,0.817570955771738
25,0.8313753356274978,0.818012625336042,0.833515121467526,0.8192096048024012
26,0.8290765093022341,0.8142653053815426,0.8289642892472054,0.8172750847795731
27,0.8256032251158862,0.8154310711699602,0.8269742679680568,0.8196331184928111
28,0.8222033631087641,0.8101693201626908,0.8249164865395952,0.8144607110845533
29,0.8245314143503396,0.8141236393611873,0.8245251451628777,0.8135967111200241
30,0.8242961082105775,0.8103921250366858,0.825009830908376,0.8085106382978723
31,0.8266753001141959,0.8094708056051392,0.8222702278083268,0.8164883075703527
32,0.825451145355623,0.8076603094847954,0.8256304582474733,0.8140183193946635
33,0.8277660294203072,0.8104683670108261,0.8274106705824767,0.8125746120175089
34,0.8285055071911153,0.8098086060111094,0.8256450351837373,0.8124129699622041
35,0.8283110749281721,0.8061244583024946,0.8257775177927269,0.8087051575077014
36,0.8252695544335147,0.8114826978050831,0.8231844394487342,0.8066806680668067
37,0.823925721224791,0.8067561287383214,0.8236674816625917,0.8070280523110712
38,0.8249764474702515,0.8016400479523795,0.8233330059903761,0.8042591302617176
39,0.8226778860414076,0.8054147403163124,0.8207979709296654,0.8075351340576099
40,0.8228480869605491,0.8020540266271065,0.8221939524415305,0.8022440392706872
41,0.8226823539859719,0.8047045651520145,0.8244706800663479,0.8070035017508754
