layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.6393951060970817,0.6530755798653747,0.5989645826589048,0.6500262733742357
1,0.6739798638052751,0.6863188908708896,0.6440355699049396,0.677327699129029
2,0.7010234258820076,0.7040007311179038,0.6762942859909108,0.7032835874783023
3,0.6942234845761664,0.7119631352516612,0.6754523363276542,0.7113859798018264
4,0.7131842635724551,0.7204460243153546,0.6817524237914853,0.718761115732252
5,0.7818828394155751,0.7737218161634006,0.7720927056762227,0.7739013375256385
6,0.7843578828948917,0.7751974680553914,0.7765877588890805,0.777060018638161
7,0.7816752578297378,0.7744509637354916,0.7817890040571035,0.7753968227382088
8,0.7842619777942906,0.773173706817111,0.7763110446758809,0.7773634545044192
9,0.7868324785127209,0.7726246916742587,0.767631372547847,0.7753842765367037
10,0.78118039287786,0.7786487403721578,0.7655191658449542,0.7744482547446809
11,0.7975547969637709,0.7856721359763706,0.7995641121620537,0.7918788642846709
12,0.8033512432659489,0.7837514366327646,0.8070213689912201,0.7876842893421628
13,0.8075570049974581,0.7932068410034727,0.8069658335793447,0.7925872528158143
14,0.8122698221005749,0.7953091784386986,0.8105715829205407,0.7976945477016097
15,0.8097911270359628,0.7933827758382149,0.811696679594375,0.7939589575205815
16,0.8174217451926665,0.7978118217789819,0.820428294921097,0.8007740013338625
17,0.8209754632412339,0.7992613090753556,0.8258651742377586,0.8033116368319041
18,0.8219979315515533,0.7987656965813095,0.8262828405716164,0.8035581784473113
19,0.825212421504102,0.8080695128170046,0.8297412262032715,0.8079178866560771
20,0.8408842024619746,0.8257443772140193,0.8449870172132518,0.8252608154066866
21,0.8451443515957985,0.824307941748891,0.8484265913958678,0.8272484922170346
22,0.8449638941246828,0.8270836429358419,0.8501549529638952,0.8316725705419338
23,0.8457605640099152,0.8278065192628111,0.8514919751043238,0.8288147460480938
24,0.8482565371801645,0.8265468351051476,0.8528127188164101,0.8287088343735802
25,0.8435139664404051,0.8291086590421158,0.8500109374758802,0.8292477178104591
26,0.8417523658305557,0.8253558886831964,0.8461184334004622,0.8270655028362194
27,0.8385362981942116,0.8246586144358835,0.8432734834209678,0.827237015560819
28,0.835195352264921,0.8208226701626856,0.8402973437365584,0.8246798858451232
29,0.8363030446411447,0.8228463125284056,0.8406495354900874,0.8250162829757429
30,0.835722623358271,0.8214505897178165,0.8410032209525995,0.8212878551052217
31,0.8370441496664394,0.8206613440732614,0.8383713284533401,0.8243538256393613
32,0.8362832488786518,0.8168232524041968,0.8412000046669127,0.8231341626159391
33,0.8384123956015421,0.8208775031408018,0.8422638571776546,0.8218960775284283
34,0.8392903365593337,0.8188712248799298,0.8406885291644596,0.8218137115521396
35,0.8380759500091411,0.8164283249896215,0.8399820173747966,0.8184047696738563
36,0.8350025895134708,0.821912117658878,0.8375555876641892,0.8186747715990993
37,0.8343071095356805,0.8176567247972296,0.8389169844336463,0.8182258742414222
38,0.8372818995404518,0.8128756112886166,0.8393981538778276,0.8151359065565432
39,0.8331842850176446,0.8155310573666736,0.8351435776223662,0.8194935025492258
40,0.8347625551160727,0.8138389129057843,0.8375308377185388,0.8160224327819602
41,0.8342374765476471,0.8166154863581019,0.8379241154717999,0.8196834274145486
