layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.9401278504898288,0.935584752619353,0.94174289841117,0.9368239921337268
1,0.91283975184684,0.9203298813638324,0.9163299263132874,0.9239478218065468
2,0.9324086080445696,0.9300656396953164,0.9328875089562932,0.9289227742252828
3,0.9191688251701368,0.9155132434598564,0.9213349225268176,0.9151001351517384
4,0.933616594449548,0.9276379310475812,0.939225181598063,0.9265522774966054
5,0.9549638247118496,0.942235340601174,0.9561946365732314,0.9394649241770436
6,0.9484722907931514,0.9419488705544984,0.9544346978557504,0.9423695275785308
7,0.9364054469717664,0.9275436266781564,0.9395450675100352,0.9294277592386604
8,0.952557761749311,0.9347373183018944,0.954789833822092,0.9405793513245851
9,0.9709429168611776,0.949769574163627,0.971323076923077,0.9504827927704876
10,0.969542810033738,0.9496879080714756,0.970414201183432,0.950575994054255
11,0.970192164448878,0.9486426354002572,0.9707112970711296,0.9517207229512256
12,0.9706327164564263,0.9510780408296426,0.9734121122599704,0.9517565561603166
13,0.972373224959675,0.9521534206088988,0.9741251848201083,0.9529586531319634
14,0.9723689336115,0.9536582597289494,0.9753512447621396,0.953865182436611
15,0.9729593100276424,0.953895430423634,0.9750986193293886,0.954230578921326
16,0.972498953287298,0.9534000538044358,0.9744539059607552,0.954230578921326
17,0.9723697993041728,0.9544351739534608,0.9744916820702404,0.9540898403662912
18,0.9709846272503756,0.9542215171760252,0.9750986193293886,0.954567901234568
19,0.9714452685410826,0.95440137008552,0.9746430329886756,0.9548992956876312
20,0.9712355961755051,0.9542488018666206,0.9754472547809994,0.954663372452131
21,0.97274141506866,0.9542927757519836,0.9749722598939712,0.954803655223512
22,0.9723236067675664,0.9541251176683208,0.9750092330419796,0.9550061804697156
23,0.972090778930862,0.9540840957463376,0.975615763546798,0.9549327077416964
24,0.9715055180160792,0.9543050137616684,0.9752310536044362,0.9555774925962488
25,0.9720762870836148,0.9538572565098538,0.9751231527093596,0.9551131445529862
26,0.971411933018571,0.9535607513364728,0.9752432565586896,0.9547193090684762
27,0.9707779383819708,0.9529632801056506,0.9755678330263966,0.9542758279782502
