layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.6959055965101381,0.6826369700314652,0.6914922048997773,0.6941231781852374
1,0.6873846758679711,0.6963505302416686,0.6824550302811172,0.6948180193736481
2,0.6986592776039817,0.7045803071715209,0.6957460203255689,0.7042627931263648
3,0.6971042907675993,0.6931681348223082,0.6891271056661562,0.7047889995258416
4,0.7127252968051365,0.7106608312043102,0.7056916426512968,0.7123546649021647
5,0.7212713294389654,0.7197106443442134,0.7218072180721807,0.7298245614035088
6,0.7196903818810745,0.7184835266765762,0.7205764611689351,0.7314329297359138
7,0.7115717631743756,0.7084872319545206,0.7107008424448826,0.7186460017115147
8,0.7252365477310507,0.7220295742373887,0.7250902527075812,0.727255424438523
9,0.7311734595248358,0.7312457682041236,0.7282608695652174,0.7366310160427807
10,0.73391138558916,0.7365120481424177,0.7325814080407494,0.7451909409646545
11,0.7373789275691589,0.7350473713317061,0.7438392288806038,0.7417911868278291
12,0.7503367909066678,0.7515355567747208,0.7493369913122999,0.7558801213960546
13,0.755491948941805,0.7539092257991813,0.7528182568050591,0.7656072644721907
14,0.7618860728584929,0.7674864645952502,0.7610062893081762,0.7701390211388307
15,0.774365498048968,0.7732736147997821,0.773306069337299,0.7787593806402584
16,0.7732023869520728,0.7788539708596652,0.7743255813953488,0.7868077868077868
17,0.7866226965511777,0.7905877496253243,0.7868271293963989,0.7928065812129329
18,0.7822722431654633,0.7889328611300941,0.7870483341154387,0.7928374130869607
19,0.7913910183402872,0.7852294180596691,0.7920495030939434,0.7888599787992676
20,0.7886151310738663,0.7851422345043082,0.7861653001602111,0.7932287681713849
21,0.781691368265709,0.7853366294834002,0.78078191238813,0.7848221946801411
22,0.764073290565251,0.7798098640800671,0.7702320316921336,0.785775574411288
23,0.7666638103336565,0.7751777806417876,0.7696793002915452,0.7786681930929212
24,0.762772358613999,0.7785562603635718,0.7652830188679245,0.7807168870998659
25,0.7610500696238462,0.7750219461785945,0.7641909065235809,0.7788829380260138
26,0.7585180280027954,0.7704649031227732,0.7625587958607714,0.7751893394688908
27,0.7539506056809754,0.7697176721724184,0.7542771197593533,0.7724837351703023
