layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
0,0.8256075973496358,0.8770956875208451,0.7741195071784266,6333,0.9013663535439795,693,0.09863364645602049,1082,0.2623030303030303,3043,0.7376969696969697,0.9113449087494414,11151
1,0.7852646430823145,0.8558172847455545,0.7147120014190744,6339,0.9022203245089667,687,0.09777967549103331,1449,0.3512727272727273,2676,0.6487272727272727,0.8728717332428889,11151
2,0.8274981618501447,0.8800399663258028,0.7749563573744866,6401,0.9110446911471677,625,0.08895530885283234,1120,0.27151515151515154,3005,0.7284848484848485,0.9065001486902966,11151
3,0.8061741918201475,0.8659114295725759,0.7464369540677189,6315,0.898804440649018,711,0.10119555935098207,1245,0.3018181818181818,2880,0.6981818181818182,0.8917594560079671,11151
4,0.8889132884031092,0.9189640856215796,0.858862491184639,6510,0.9265584970111016,516,0.07344150298889837,632,0.15321212121212122,3493,0.8467878787878788,0.9586237424333698,11151
5,0.9553152250261411,0.9668611819310435,0.9437692681212386,6784,0.9655565044121833,242,0.03444349558781668,223,0.05406060606060606,3902,0.945939393939394,0.990979062326131,11151
6,0.9251442305335322,0.9448228915783392,0.9054655694887253,6653,0.9469114716766297,373,0.05308852832337034,404,0.09793939393939394,3721,0.902060606060606,0.9790714461093935,11151
7,0.8847445422778786,0.9162686661094114,0.8532204184463457,6507,0.9261315115286081,519,0.07386848847139198,670,0.16242424242424242,3455,0.8375757575757575,0.9564585100689239,11151
8,0.9390367889835993,0.9550297359632216,0.9230438420039772,6723,0.9568744662681469,303,0.04312553373185312,330,0.08,3795,0.92,0.9852240455817904,11151
9,0.9747359851226743,0.9812479679071735,0.9682240023381752,6882,0.9795046968403074,144,0.02049530315969257,119,0.02884848484848485,4006,0.9711515151515151,0.9983263656443653,11151
10,0.9738603180493632,0.9806180380543454,0.967102598044381,6882,0.9795046968403074,144,0.02049530315969257,128,0.03103030303030303,3997,0.9689696969696969,0.998212838723721,11151
11,0.9727361561808912,0.97973229405073,0.9657400183110522,6866,0.977227440933675,160,0.02277255906632508,124,0.030060606060606062,4001,0.969939393939394,0.998159909457381,11151
12,0.9757008144406978,0.9819568092686449,0.9694448196127506,6886,0.9800740108169655,140,0.019925989183034443,113,0.027393939393939394,4012,0.9726060606060606,0.9985378005770589,11151
13,0.9766541162686511,0.9826770163742957,0.9706312161630064,6893,0.9810703102761172,133,0.01892968972388272,110,0.02666666666666667,4015,0.9733333333333334,0.9988041518540113,11151
14,0.9768473113098431,0.9828179895064839,0.9708766331132024,6894,0.9812126387702819,132,0.018787361229718188,109,0.026424242424242423,4016,0.9735757575757575,0.9990209088960915,11151
15,0.9773130329221911,0.9831903759937699,0.9714356898506123,6902,0.9823512667235981,124,0.017648733276401936,112,0.027151515151515152,4013,0.9728484848484849,0.9990479292042131,11151
16,0.9767318832654144,0.9827674483682054,0.9706963181626233,6903,0.9824935952177626,123,0.017506404782237403,119,0.02884848484848485,4006,0.9711515151515151,0.9990311145145384,11151
17,0.9773092675862831,0.983193181406073,0.9714253537664931,6905,0.9827782522060916,121,0.01722174779390834,115,0.027878787878787878,4010,0.9721212121212122,0.9990794954194093,11151
18,0.9775047438923025,0.9833328702868653,0.9716766174977396,6904,0.9826359237119271,122,0.017364076288072874,112,0.027151515151515152,4013,0.9728484848484849,0.9991255631800303,11151
19,0.97701806487335,0.9829832803746482,0.9710528493720517,6903,0.9824935952177626,123,0.017506404782237403,116,0.02812121212121212,4009,0.9718787878787879,0.9991240045166998,11151
20,0.9780806207970748,0.9837620283175628,0.9723992132765868,6907,0.9830629091944207,119,0.016937090805579275,109,0.026424242424242423,4016,0.9735757575757575,0.9991269458019036,11151
21,0.9762520799641824,0.9824103777316953,0.9700937821966695,6898,0.9817819527469399,128,0.018218047253060064,119,0.02884848484848485,4006,0.9711515151515151,0.9991089150210334,11151
22,0.9770121664690024,0.9829895604397031,0.9710347724983015,6906,0.9829205807002562,120,0.017079419299743808,119,0.02884848484848485,4006,0.9711515151515151,0.9991144326229549,11151
23,0.9781711488470558,0.9838387368347679,0.9725035608593438,6910,0.9834898946769143,116,0.01651010532308568,111,0.02690909090909091,4014,0.9730909090909091,0.9991141767523113,11151
24,0.9774976787792667,0.9833406897560067,0.9716546678025267,6907,0.9830629091944207,119,0.016937090805579275,115,0.027878787878787878,4010,0.9721212121212122,0.9990920932136141,11151
25,0.9768224430034049,0.9828452353920889,0.9707996506147211,6904,0.9826359237119271,122,0.017364076288072874,119,0.02884848484848485,4006,0.9711515151515151,0.9990601800083725,11151
26,0.9766304802805477,0.9827015109971434,0.9705594495639518,6903,0.9824935952177626,123,0.017506404782237403,120,0.02909090909090909,4005,0.9709090909090909,0.9990828668372778,11151
27,0.9770312099665106,0.9829695900924953,0.971092829840526,6897,0.9816396242527754,129,0.018360375747224593,110,0.02666666666666667,4015,0.9733333333333334,0.9990803543348215,11151
