layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.6319702674008795,0.7314743270234577,0.6284737067122702,0.747393974011138
1,0.6659075275290898,0.7330944440067639,0.6656346749226006,0.7395368905508414
2,0.7612726043616693,0.8274214749553161,0.7608726249120338,0.8320874065554916
3,0.7502425282010631,0.8126291544348645,0.7527154746790803,0.8076977904490378
4,0.8514193362542404,0.898295350696154,0.8500786051164785,0.906460392493912
5,0.7806737708932842,0.8448769438040324,0.780625973658122,0.8553405017921147
6,0.6896600387124698,0.7462568072378406,0.6890803785845458,0.7523510971786834
7,0.674876370606908,0.7258009701437854,0.6751211171273868,0.7351767388825542
8,0.8126933783581256,0.8664579877596633,0.8137852786838746,0.8698029060566825
9,0.9213512889114004,0.9346749069830336,0.9193732193732194,0.9360298336201952
10,0.9004783726684524,0.9140542778760278,0.9018439716312056,0.91421181204196
11,0.9305792877310304,0.9323950945635748,0.932111142938986,0.9350947731188972
12,0.919651994600176,0.9247356452607688,0.9204577968526466,0.9285611614201524
13,0.9489120060884808,0.9417260107275772,0.9474733096085408,0.947066418017501
14,0.9645518087063152,0.9568285585027084,0.964357000285144,0.9600458255763998
15,0.962137813362706,0.9572080473854324,0.9643671607753704,0.9627408993576018
16,0.965375154230146,0.9589470488732637,0.9648772130211308,0.9640102827763496
17,0.9655724739682332,0.9614765167525416,0.9680182752712736,0.9631541218637992
18,0.9643562062667572,0.9595562557068622,0.9682857142857144,0.9655861773525632
19,0.9666942885425402,0.962091519941521,0.9687544585532888,0.9671522422165096
20,0.9690035423029462,0.964267386921577,0.9691516709511568,0.9646081100444188
21,0.9686437705190456,0.962405266003464,0.9703026841804684,0.966021505376344
22,0.970568408748922,0.9647019471261704,0.9707518904265944,0.9661283407174504
23,0.9714026343128402,0.9663289185656756,0.9718932800684834,0.9684691111428164
24,0.9695161766270252,0.9625572757715606,0.9707602339181286,0.9671428571428572
25,0.9670102198772328,0.9638073717138268,0.96994730095428,0.967520389183002
26,0.9686868385771296,0.9623843814846434,0.9687989742128508,0.966327554090844
27,0.968580811987242,0.9619773834551536,0.9695330296127562,0.9650730031491556
28,0.9664425190274036,0.9624977893803932,0.9682200370528716,0.9635685599541022
29,0.9671451391405066,0.960425934763735,0.9678246013667426,0.9609386178280156
30,0.965152708471634,0.9629201763199514,0.96746696974002,0.9625393194166428
31,0.9659812131431542,0.9602173815631294,0.9685856432125088,0.961439588688946
32,0.9652468524553152,0.9590188020419196,0.9670079635949944,0.9611095224478124
33,0.9648560141355936,0.9599729043329864,0.9686698946169182,0.9630795649685174
34,0.9657384092293264,0.9599476249738292,0.9694037284758787,0.9614889047959914
35,0.9650261582488115,0.9584080534106328,0.9694385216773276,0.9610055706327668
