layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
16,0.8020140032909611,0.9534000538044358,0.7788539708596652,0.673787985208782,3856,0.9532756489493202,9,0.0022249690976514215,180,0.04449938195302843,1,0.00019219680953296174,4077,0.783586392465885,1125,0.21622141072458198,187,0.04530038759689922,1180,0.2858527131782946,2761,0.6688468992248062
17,0.81165000031557,0.9544351739534609,0.7905877496253243,0.6899270773679247,3864,0.9552533992583436,3,0.0007416563658838071,178,0.044004944375772556,2,0.0003843936190659235,4128,0.7933884297520661,1073,0.20622717662886797,186,0.04505813953488372,1109,0.2686531007751938,2833,0.6862887596899225
18,0.8096145720656063,0.9542215171760251,0.7889328611300941,0.6856893378906996,3855,0.9530284301606922,4,0.000988875154511743,186,0.045982694684796044,2,0.0003843936190659235,4138,0.7953103978473958,1063,0.20430520853353834,178,0.04312015503875969,1144,0.2771317829457364,2806,0.6797480620155039
19,0.8085985962048218,0.95440137008552,0.7852294180596691,0.6861650004692759,3861,0.9545117428924599,3,0.0007416563658838071,181,0.044746600741656366,2,0.0003843936190659235,4084,0.7849317701326158,1117,0.21468383624831827,183,0.04433139534883721,1111,0.2691375968992248,2834,0.686531007751938
20,0.806090164052117,0.9542488018666206,0.7851422345043082,0.6788794557854219,3858,0.953770086526576,5,0.0012360939431396785,182,0.0449938195302843,0,0.0,4124,0.7926196425139342,1079,0.20738035748606573,183,0.04433139534883721,1174,0.28439922480620156,2771,0.6712693798449613
21,0.808965831469514,0.9542927757519835,0.7853366294834002,0.687268089173158,3862,0.9547589616810878,5,0.0012360939431396785,178,0.044004944375772556,0,0.0,4077,0.783586392465885,1126,0.21641360753411493,187,0.04530038759689922,1097,0.2657461240310077,2844,0.688953488372093
22,0.80373215281179,0.9541251176683208,0.7798098640800671,0.677261476686982,3857,0.953522867737948,4,0.000988875154511743,184,0.045488257107540175,2,0.0003843936190659235,4068,0.7818566211800884,1133,0.21775898520084566,181,0.0438468992248062,1158,0.2805232558139535,2789,0.6756298449612403
23,0.800482796625786,0.9540840957463377,0.7751777806417876,0.6721865134892329,3854,0.9527812113720643,5,0.0012360939431396785,186,0.045982694684796044,1,0.00019219680953296174,4041,0.7766673073226984,1161,0.2231404958677686,179,0.043362403100775194,1177,0.28512596899224807,2772,0.6715116279069767
24,0.803332344108831,0.9543050137616685,0.7785562603635718,0.6771357582012525,3863,0.9550061804697157,5,0.0012360939431396785,177,0.04375772558714462,0,0.0,4050,0.778397078608495,1153,0.2216029213915049,188,0.045542635658914726,1146,0.27761627906976744,2794,0.6768410852713178
25,0.7995123781909065,0.9538572565098538,0.7750219461785945,0.6696579318842708,3855,0.9530284301606922,7,0.00173053152039555,183,0.045241038318912234,0,0.0,4053,0.778973669037094,1150,0.22102633096290603,183,0.04433139534883721,1196,0.28972868217054265,2749,0.6659399224806202
26,0.7969290102308184,0.9535607513364729,0.7704649031227732,0.6667613762332092,3860,0.9542645241038319,10,0.002472187886279357,175,0.04326328800988875,2,0.0003843936190659235,4015,0.7716701902748414,1186,0.22794541610609265,189,0.04578488372093023,1194,0.28924418604651164,2745,0.6649709302325582
27,0.7962919250758901,0.9529632801056506,0.7697176721724184,0.6661948229496015,3849,0.9515451174289246,9,0.0022249690976514215,187,0.04622991347342398,2,0.0003843936190659235,4009,0.7705170094176437,1192,0.2290985969632904,182,0.04408914728682171,1195,0.28948643410852715,2751,0.6664244186046512
