layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
18,0.8120771710889008,0.9545679012345679,0.7928374130869607,0.6888261989451736,3866,0.9557478368355995,2,0.0004944375772558715,177,0.04375772558714462,1,0.00019219680953296174,4162,0.7999231212761868,1040,0.19988468191428022,188,0.045542635658914726,1132,0.2742248062015504,2808,0.6802325581395349,1.0,0.6887330922291385,0.8635927622646564,0.9997116769007844,0.9996290952789673
19,0.8117127228246194,0.9548992956876313,0.7888599787992676,0.6913788939869596,3864,0.9552533992583436,0,0.0,181,0.044746600741656366,0,0.0,4093,0.7866615414184125,1110,0.21333845858158754,184,0.044573643410852716,1081,0.2618701550387597,2863,0.6935562015503876,1.0,0.6912601902883984,0.8616232472228263,1.0,1.0
20,0.8131717044772366,0.954663372452131,0.7932287681713849,0.6916229728081941,3864,0.9552533992583436,0,0.0,181,0.044746600741656366,0,0.0,4147,0.7970401691331924,1056,0.2029598308668076,186,0.04505813953488372,1106,0.26792635658914726,2836,0.687015503875969,1.0,0.6914750028405143,0.8636881195576033,1.0,1.0
21,0.8061255384553307,0.954803655223512,0.7848221946801411,0.6787507654623393,3866,0.9557478368355995,0,0.0,179,0.0442521631644005,0,0.0,4116,0.7910820680376706,1087,0.2089179319623294,187,0.04530038759689922,1170,0.28343023255813954,2771,0.6712693798449613,1.0,0.6787028661252187,0.8588757763969499,1.0,1.0
22,0.8071050729084565,0.9550061804697157,0.785775574411288,0.6805334638443656,3863,0.9550061804697157,0,0.0,182,0.0449938195302843,0,0.0,4121,0.7920430520853354,1082,0.20795694791466462,182,0.04408914728682171,1165,0.282218992248062,2781,0.6736918604651163,1.0,0.6804863849956065,0.8594718528293726,1.0,1.0
23,0.801666583474877,0.9549327077416965,0.7786681930929212,0.6713988495900135,3867,0.9559950556242275,0,0.0,178,0.044004944375772556,0,0.0,4081,0.7843551797040169,1122,0.2156448202959831,187,0.04530038759689922,1198,0.29021317829457366,2743,0.6644864341085271,1.0,0.6714375793533,0.8554788781678742,1.0,1.0
24,0.8046393164038587,0.9555774925962488,0.7807168870998659,0.6776235695154614,3872,0.9572311495673671,0,0.0,173,0.04276885043263288,0,0.0,4073,0.7828176052277532,1130,0.21718239477224677,187,0.04530038759689922,1158,0.2805232558139535,2783,0.6741763565891473,1.0,0.6776247397253385,0.8571373888698689,1.0,1.0
25,0.8027926195594676,0.9551131445529862,0.7788829380260138,0.6743817760994031,3862,0.9547589616810878,1,0.00024721878862793575,182,0.0449938195302843,0,0.0,4072,0.7826254084182203,1131,0.21737459158177974,180,0.0436046511627907,1180,0.2858527131782946,2768,0.6705426356589147,1.0,0.6743058578118364,0.8558318600283135,0.9998078769969846,0.999752628324057
26,0.8000214807036273,0.9547193090684762,0.7751893394688908,0.6701557935735151,3869,0.9564894932014834,1,0.00024721878862793575,175,0.04326328800988875,0,0.0,4043,0.7770517009417643,1160,0.22294829905823563,191,0.04626937984496124,1184,0.2868217054263566,2753,0.6669089147286822,1.0,0.6701635946879401,0.8537943612432256,0.9999039846375419,0.9998763141620284
27,0.7973214138370418,0.9542758279782502,0.7724837351703023,0.6652046783625731,3861,0.9545117428924599,0,0.0,184,0.045488257107540175,0,0.0,4037,0.7758985200845666,1166,0.22410147991543342,186,0.04505813953488372,1212,0.2936046511627907,2730,0.6613372093023255,1.0,0.6652288832205675,0.8517875954863949,1.0,1.0
