layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
15,0.9710770107943614,0.9779405829519046,0.9642134386368182,4235,0.9776084949215144,97,0.02239150507848569,94,0.035258814703675916,2572,0.9647411852963241,0.9980461184341906,6998
16,0.9690877025709779,0.9764662176538146,0.961709187488141,4232,0.976915974145891,100,0.023084025854108958,104,0.03900975243810953,2562,0.9609902475618904,0.9979859513103431,6998
17,0.972151063582005,0.9787340228178849,0.9655681043461251,4234,0.9773776546629732,98,0.022622345337026777,86,0.03225806451612903,2580,0.967741935483871,0.9982271392608636,6998
18,0.969969496672737,0.9771897834156503,0.9627492099298237,4240,0.9787626962142197,92,0.02123730378578024,106,0.03975993998499625,2560,0.9602400600150037,0.9981452953656348,6998
19,0.9698495964148797,0.9770369677805701,0.9626622250491892,4234,0.9773776546629732,98,0.022622345337026777,101,0.03788447111777944,2565,0.9621155288822205,0.9981280034392984,6998
20,0.9688008961978478,0.9762157207162204,0.9613860716794751,4229,0.9762234533702677,103,0.023776546629732224,103,0.038634658664666165,2563,0.9613653413353338,0.9981050738694865,6998
21,0.9675954096885593,0.9752842459605352,0.9599065734165834,4223,0.9748384118190212,109,0.025161588180978762,105,0.03938484621155289,2561,0.9606151537884471,0.9979691328074161,6998
22,0.9689458813454999,0.9763384069607459,0.9615533557302538,4230,0.9764542936288089,102,0.023545706371191136,103,0.038634658664666165,2563,0.9613653413353338,0.9980518380643876,6998
23,0.9687858146995163,0.976234528060899,0.9613371013381335,4231,0.9766851338873499,101,0.023314866112650046,105,0.03938484621155289,2561,0.9606151537884471,0.9980509626418422,6998
24,0.9692351300869473,0.9765863332724386,0.9618839269014561,4234,0.9773776546629732,98,0.022622345337026777,105,0.03938484621155289,2561,0.9606151537884471,0.9979955161068197,6998
25,0.9689388078935481,0.9763460632002159,0.9615315525868805,4232,0.976915974145891,100,0.023084025854108958,105,0.03938484621155289,2561,0.9606151537884471,0.9979868324661471,6998
26,0.9686591795692239,0.9760869318400804,0.9612314272983674,4227,0.9757617728531855,105,0.024238227146814405,102,0.03825956489122281,2564,0.9617404351087772,0.9979660873240223,6998
27,0.9685006639726123,0.975980945299485,0.9610203826457395,4227,0.9757617728531855,105,0.024238227146814405,103,0.038634658664666165,2563,0.9613653413353338,0.9979535128924605,6998
28,0.966988295256129,0.9748242188457551,0.9591523716665028,4222,0.9746075715604802,110,0.025392428439519853,108,0.04051012753188297,2558,0.959489872468117,0.9978730047454135,6998
29,0.9652819954328089,0.9736023453321192,0.9569616455334986,4223,0.9748384118190212,109,0.025161588180978762,120,0.0450112528132033,2546,0.9549887471867967,0.9978274961544045,6998
30,0.9680307242003683,0.9756525745333617,0.9604088738673747,4229,0.9762234533702677,103,0.023776546629732224,108,0.04051012753188297,2558,0.959489872468117,0.9977690580628729,6998
31,0.9668150271583087,0.9747352967993688,0.9588947575172486,4226,0.9755309325946445,106,0.024469067405355493,113,0.04238559639909977,2553,0.9576144036009002,0.9977902855146772,6998
32,0.9680194321032454,0.9756659164662833,0.9603729477402074,4231,0.9766851338873499,101,0.023314866112650046,110,0.04126031507876969,2556,0.9587396849212303,0.9976924069080045,6998
33,0.9680159377696114,0.9756703008780881,0.9603615746611345,4231,0.9766851338873499,101,0.023314866112650046,110,0.04126031507876969,2556,0.9587396849212303,0.9978958577248427,6998
34,0.9681838852989877,0.9757657062943919,0.9606020643035835,4228,0.9759926131117267,104,0.024007386888273315,106,0.03975993998499625,2560,0.9602400600150037,0.9979205049980291,6998
35,0.9654589164775349,0.9736846211414149,0.9572332118136548,4218,0.9736842105263158,114,0.02631578947368421,114,0.04276069017254314,2552,0.9572393098274569,0.9978231301095064,6998
