layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
11,0.9559567195787775,0.9663659924538262,0.9455474467037288,4180,0.9649122807017544,152,0.03508771929824561,139,0.052138034508627154,2527,0.9478619654913728,0.9924162680687261,6998
12,0.9544602539305564,0.9651886080011733,0.9437318998599394,4173,0.9632963988919667,159,0.036703601108033244,142,0.05326331582895724,2524,0.9467366841710427,0.9922783133778527,6998
13,0.9642925951625532,0.9727067323994476,0.9558784579256588,4206,0.9709141274238227,126,0.029085872576177285,110,0.04126031507876969,2556,0.9587396849212303,0.9962394809431269,6998
14,0.968776812370538,0.9762430374395142,0.9613105873015618,4233,0.9771468144044322,99,0.022853185595567867,107,0.04013503375843961,2559,0.9598649662415604,0.9979096754115707,6998
15,0.9707756534439269,0.9777078415948862,0.9638434652929677,4233,0.9771468144044322,99,0.022853185595567867,94,0.035258814703675916,2572,0.9647411852963241,0.9980353417807024,6998
16,0.9704347580714576,0.9775248715863725,0.9633446445565429,4241,0.9789935364727609,91,0.02100646352723915,104,0.03900975243810953,2562,0.9609902475618904,0.998062666277896,6998
17,0.9728945308307246,0.9793274351840907,0.9664616264773584,4241,0.9789935364727609,91,0.02100646352723915,88,0.033008252063015754,2578,0.9669917479369843,0.9982774074672868,6998
18,0.9704414081968855,0.9775164317392961,0.9633663846544749,4239,0.9785318559556787,93,0.02146814404432133,102,0.03825956489122281,2564,0.9617404351087772,0.9981379857107786,6998
19,0.9689375725523841,0.9763486071357687,0.9615265379689995,4233,0.9771468144044322,99,0.022853185595567867,106,0.03975993998499625,2560,0.9602400600150037,0.9981072721670546,6998
20,0.9675939272126661,0.9752857947936662,0.9599020596316661,4224,0.9750692520775623,108,0.024930747922437674,106,0.03975993998499625,2560,0.9602400600150037,0.9980713453982227,6998
21,0.9686208905280029,0.9761343700217108,0.9611074110342951,4235,0.9776084949215144,97,0.02239150507848569,110,0.04126031507876969,2556,0.9587396849212303,0.9979912184904126,6998
22,0.969098508098184,0.9764518566322978,0.96174515956407,4230,0.9764542936288089,102,0.023545706371191136,102,0.03825956489122281,2564,0.9617404351087772,0.9980873362623109,6998
23,0.9697153912719005,0.9769024800297963,0.9625283025140048,4231,0.9766851338873499,101,0.023314866112650046,99,0.037134283570892726,2567,0.9628657164291072,0.998108971258396,6998
24,0.9694051291109559,0.9766794884871303,0.9621307697347815,4231,0.9766851338873499,101,0.023314866112650046,101,0.03788447111777944,2565,0.9621155288822205,0.9980790718317808,6998
25,0.9691110480176972,0.9764369982560295,0.9617850977793649,4229,0.9762234533702677,103,0.023776546629732224,101,0.03788447111777944,2565,0.9621155288822205,0.998049198522096,6998
26,0.9704833720631985,0.9774652445189325,0.9635014996074645,4232,0.976915974145891,100,0.023084025854108958,95,0.03563390847711928,2571,0.9643660915228808,0.9980332190150261,6998
27,0.9695586379708256,0.9767919169404727,0.9623253590011785,4231,0.9766851338873499,101,0.023314866112650046,100,0.037509377344336084,2566,0.9624906226556639,0.9980150087565498,6998
28,0.9689405488696863,0.9763448737642559,0.9615362239751167,4232,0.976915974145891,100,0.023084025854108958,105,0.03938484621155289,2561,0.9606151537884471,0.997989008448368,6998
29,0.9681768313427555,0.9757749715372785,0.9605786911482322,4230,0.9764542936288089,102,0.023545706371191136,108,0.04051012753188297,2558,0.959489872468117,0.9979738239494162,6998
30,0.9683400805161284,0.9758751569084204,0.9608050041238363,4229,0.9762234533702677,103,0.023776546629732224,106,0.03975993998499625,2560,0.9602400600150037,0.9979296785599697,6998
31,0.9668367775468165,0.9747076566867416,0.9589658984068915,4221,0.974376731301939,111,0.025623268698060944,108,0.04051012753188297,2558,0.959489872468117,0.9979716781243603,6998
32,0.9677420441458269,0.9754047286721775,0.9600793596194761,4225,0.9753000923361034,107,0.024699907663896584,106,0.03975993998499625,2560,0.9602400600150037,0.997891545505753,6998
33,0.9695394637817595,0.9768152744714182,0.9622636530921007,4235,0.9776084949215144,97,0.02239150507848569,104,0.03900975243810953,2562,0.9609902475618904,0.9980105948549459,6998
34,0.9694054879131402,0.9766779916632349,0.9621329841630455,4230,0.9764542936288089,102,0.023545706371191136,100,0.037509377344336084,2566,0.9624906226556639,0.9979962926938264,6998
35,0.9665273582715733,0.9744850219389773,0.9585696946041693,4221,0.974376731301939,111,0.025623268698060944,110,0.04126031507876969,2556,0.9587396849212303,0.9979062856518928,6998
