layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7826047711851124,0.9646668589558697,0.7428769177529126,0.6402705368465549,6689,0.9628616669065784,53,0.007629192457175759,205,0.02950914063624586,30,0.006978367062107467,3220,0.7490113979995348,1049,0.24401023493835775,202,0.05656678801456175,1097,0.30719686362363485,2272,0.6362363483618034,0.9988758279091454,0.6402310430640845,0.8867139113767125,0.9860810595766119,0.9913490303663435
11,0.7815195600845639,0.9642238892094633,0.7435838680109991,0.6367509230332292,6684,0.962141931769109,57,0.008204980567151288,206,0.029653087663739745,31,0.007210979297511049,3245,0.7548267038846244,1023,0.23796231681786462,202,0.05656678801456175,1127,0.31559787174460935,2242,0.6278353402408289,0.9990480912903363,0.6366564664090812,0.8867672969298738,0.9866756017352214,0.9917037852310677
12,0.7860085547296195,0.9661347389703228,0.7474120082815735,0.6444789169369624,6690,0.9630056139340722,48,0.006909457319706348,209,0.03008492874622139,24,0.005582693649685973,3249,0.7557571528262387,1026,0.23866015352407538,188,0.052646317558106975,1098,0.3074768972276673,2285,0.6398767852142258,0.999273903623654,0.6444320010810763,0.8881451960010083,0.989206554676827,0.9932975909956607
13,0.7943559355665196,0.9681188690132718,0.7574919317657907,0.6574570059204962,6711,0.9660285015114438,38,0.0054699870447675256,198,0.028501511443788687,20,0.0046522447080716445,3286,0.7643638055361712,993,0.23098394975575715,186,0.052086250350042,1053,0.29487538504620553,2332,0.6530383646037524,0.9994852453031413,0.65732060763498,0.8921718401707176,0.9914128827139367,0.9946665601947746
14,0.7992050445985877,0.9694915254237289,0.7613636363636364,0.6667599720083974,6721,0.9674679717863827,37,0.005326040017273643,189,0.027205988196343747,13,0.003023959060246569,3283,0.7636659688299604,1003,0.233310072109793,184,0.05152618314197704,1005,0.2814337720526463,2382,0.6670400448053766,0.9996639542725099,0.6666404914040165,0.8941094082202798,0.9930427754437121,0.9956737957508868
15,0.8080773537554266,0.9697624190064795,0.7732126276694522,0.6812570145903479,6735,0.969483230171297,35,0.0050381459622858785,177,0.02547862386641716,16,0.0037217957664573155,3331,0.7748313561293324,952,0.22144684810421028,192,0.053766451974236906,951,0.26631195743489217,2428,0.6799215905908709,0.999766680621488,0.6812109664325148,0.899046924911682,0.9932676503960529,0.9958204863538744
16,0.8135153205172854,0.9693605363708456,0.7798859271330462,0.6912994980479643,6723,0.9677558658413704,34,0.004894198934791996,190,0.027349935223837628,17,0.003954408001860898,3350,0.7792509886020005,932,0.21679460339613862,184,0.05152618314197704,908,0.2542705124614954,2479,0.6942033043965276,0.9996271874460364,0.6910582146631952,0.901425217301294,0.9929215939496763,0.9956037026316246
17,0.8161367214673051,0.9697144505336025,0.7828617999767145,0.6958339138915982,6724,0.9678998128688643,37,0.005326040017273643,186,0.0267741471138621,14,0.0032565712956501513,3362,0.7820423354268434,923,0.2147010932775064,183,0.051246149537944555,891,0.24950994119294315,2497,0.6992439092691123,0.9994349191311512,0.6958082704440468,0.9027694785984754,0.9926913180125144,0.9954587777618749
18,0.8227145422591943,0.970736629667003,0.7906922357343311,0.7067147613762487,6734,0.9693392831438031,29,0.004174463797322585,184,0.026486253058874334,12,0.0027913468248429866,3381,0.7864619678995115,906,0.2107466852756455,181,0.05068608232987958,843,0.23606832819938392,2547,0.7132455894707365,0.9996805463241347,0.7067162241027807,0.9057318682439952,0.9947785253148401,0.9967565402993157
19,0.8235833650536297,0.9715027775773754,0.7944347826086956,0.7048125349748181,6733,0.9691953361163091,27,0.0038865697423348207,187,0.026918094141355983,2,0.00046522447080716444,3426,0.7969295184926727,871,0.20260525703652013,179,0.05012601512181462,873,0.24446933632035844,2519,0.7054046485578269,0.9997547775979813,0.704739387459332,0.9061615670229282,0.9960589015619249,0.9975479889853398
20,0.821919451134025,0.9705712637045586,0.790957818690282,0.7042292710072343,6728,0.9684756009788398,31,0.00446235785231035,188,0.027062041168849863,7,0.0016282856478250756,3394,0.789485926959758,898,0.20888578739241684,182,0.05096611593391207,858,0.2402688322598712,2531,0.7087650518062167,0.999822799319352,0.7042657621667427,0.9052733681631183,0.9948997493385555,0.9968265917195176
21,0.8212719393190587,0.970501262170934,0.7883263009845288,0.7049882548017135,6728,0.9684756009788398,33,0.004750251907298115,186,0.0267741471138621,7,0.0016282856478250756,3363,0.782274947662247,929,0.2160967666899279,183,0.051246149537944555,837,0.234388126575189,2551,0.7143657238868665,0.9996569798477216,0.7049824661389017,0.9046615091974853,0.9945555362807348,0.9966089678368679
22,0.8175516871066025,0.9706666666666667,0.7833431085043988,0.6986452861487421,6734,0.9693392831438031,30,0.004318410824816468,183,0.026342306031380453,7,0.0016282856478250756,3339,0.776692254012561,953,0.22167946033961386,187,0.052366283954074486,857,0.2399887986558387,2527,0.7076449173900868,0.9997567472314157,0.6986192832708081,0.9026622146755601,0.9947824230018426,0.9967550833329628
23,0.8171296713761519,0.9703383729301656,0.7859714318894437,0.6950792093088463,6739,0.9700590182812725,28,0.004030516769828703,180,0.025910464948898804,12,0.0027913468248429866,3384,0.7871598046057222,903,0.21004884856943476,192,0.053766451974236906,900,0.2520302436292355,2479,0.6942033043965276,0.9997873939905519,0.6950625542208857,0.9033262906464886,0.9945493135238458,0.9966113005494124
24,0.8152830036692773,0.9703826475462997,0.7804878048780488,0.6949785585834832,6733,0.9691953361163091,30,0.004318410824816468,184,0.026486253058874334,9,0.00209351011863224,3328,0.7741335194231217,962,0.2237729704582461,188,0.052646317558106975,871,0.24390926911229346,2512,0.7034444133295995,0.999759797776359,0.6949484741630808,0.9015718436284436,0.994663812133135,0.996683951794376
25,0.8114630980297356,0.9706136560069144,0.7758580434275041,0.6879175946547884,6738,0.9699150712537786,32,0.004606304879804232,177,0.02547862386641716,11,0.0025587345894394044,3323,0.7729704582461038,965,0.22447080716445686,188,0.052646317558106975,912,0.2553906468776253,2471,0.6919630355642677,0.9997194350762049,0.6877662398928178,0.9001324424958836,0.994435549465637,0.9965383506868146
26,0.8140807263752331,0.9706370391746627,0.781108924644056,0.6904962153069807,6727,0.9683316539513459,36,0.005182092989779761,184,0.026486253058874334,9,0.00209351011863224,3374,0.7848336822516865,916,0.2130728076296813,178,0.049845981517782134,930,0.26043125175021004,2463,0.6897227667320078,0.9996640369434789,0.6904859434576368,0.901852522741736,0.9938609281125267,0.996175906301256
27,0.8047469697290799,0.970736629667003,0.7693374956642386,0.6741667838559977,6734,0.9693392831438031,31,0.00446235785231035,182,0.02619835900388657,11,0.0025587345894394044,3327,0.7739009071877181,961,0.22354035822284252,182,0.05096611593391207,992,0.27779333520022403,2397,0.6712405488658639,0.9993166317778884,0.6740978018675221,0.8971217410746408,0.9938551553272006,0.9961781954675146
