layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7655191658449542,0.964527027027027,0.7531801784697171,0.5788502920381187,5710,0.9742364784166524,64,0.010919638286981745,87,0.014843883296365807,76,0.015209125475285171,3967,0.7938763257954773,954,0.19091454872923755,193,0.053880513679508656,1506,0.4204355108877722,1883,0.5256839754327192,0.998557576331223,0.57879258645535,0.8775359401431869,0.9843785136202609,0.9866999419876098
11,0.7995641121620537,0.9822978723404255,0.7764175888747429,0.6399768752709929,5771,0.9846442586589319,0,0.0,90,0.015355741341068077,0,0.0,3964,0.7932759655793477,1033,0.2067240344206524,118,0.03294249022892239,1250,0.3489670575097711,2214,0.6180904522613065,1.0,0.6399166528581427,0.886566730177219,1.0,1.0
12,0.8070213689912201,0.9821032895858189,0.7858818928431756,0.6530789245446661,5762,0.9831086845248251,0,0.0,99,0.016891315475174886,0,0.0,4019,0.8042825695417251,978,0.19571743045827497,111,0.03098827470686767,1212,0.33835845896147404,2259,0.6306532663316583,1.0,0.6530169590771635,0.8907204846767751,1.0,1.0
13,0.8069658335793447,0.9817561807331628,0.7851401685943933,0.6540011514104779,5758,0.9824262071318888,1,0.00017061934823408976,102,0.017403173519877153,0,0.0,4005,0.8014808885331198,992,0.19851911146688012,111,0.03098827470686767,1199,0.33472920156337244,2272,0.6342825237297599,0.9999996583614331,0.6538505128457742,0.8903887046955064,0.9998999499749874,0.9999146393512591
14,0.8105715829205407,0.9817592908285032,0.787860872992413,0.6620945849407058,5759,0.9825968264801228,1,0.00017061934823408976,101,0.017232554171643065,0,0.0,3998,0.8000800480288173,999,0.1999199519711827,112,0.03126744835287549,1153,0.32188721384701285,2317,0.6468453378001117,1.0,0.6619166579681789,0.8919204874968851,0.9997999999499999,0.9998292787025183
15,0.811696679594375,0.9820696721311475,0.7885410513880685,0.6644793152639087,5751,0.9812318716942501,3,0.0005118580447022692,107,0.0182562702610476,0,0.0,4005,0.8014808885331198,992,0.19851911146688012,100,0.027917364600781685,1153,0.32188721384701285,2329,0.6501954215522054,0.9999994877129689,0.6643836970978244,0.8924506028892459,0.9997000499250124,0.9997439180537772
16,0.820428294921097,0.981839884048086,0.8,0.6794450007152053,5758,0.9824262071318888,2,0.0003412386964681795,101,0.017232554171643065,0,0.0,4064,0.8132879727836702,933,0.1867120272163298,110,0.030709101060859854,1097,0.3062534896705751,2375,0.663037409268565,0.9999988044358352,0.6793454340444935,0.8976207600892587,0.9997999999499999,0.9998292787025183
17,0.8258651742377586,0.9816505931552445,0.8063880126182965,0.689556916939735,5751,0.9812318716942501,0,0.0,110,0.018768128305749872,0,0.0,4090,0.818491094656794,907,0.18150890534320593,105,0.02931323283082077,1057,0.29508654383026245,2420,0.6756002233389168,1.0,0.6894419954247899,0.9003270832822745,1.0,1.0
18,0.8262828405716164,0.9820042643923241,0.8064325177584846,0.6904117395640404,5757,0.9822555877836546,0,0.0,104,0.017744412216345335,0,0.0,4087,0.8178907344406644,910,0.1821092655593356,107,0.029871580122836403,1052,0.2936906756002233,2423,0.6764377442769403,1.0,0.690320620081931,0.900597115468394,1.0,1.0
19,0.8297412262032715,0.9819919774686353,0.8125796022337611,0.6946520989074181,5753,0.9815731103907183,0,0.0,108,0.018426889609281693,0,0.0,4147,0.8298979387632579,850,0.17010206123674204,103,0.028754885538805137,1063,0.29676158570630934,2416,0.6744835287548855,1.0,0.694607737656755,0.9031145976456483,1.0,1.0
20,0.8449870172132518,0.9816787388155092,0.8293454617362073,0.7239368510880387,5760,0.982767445828357,0,0.0,101,0.017232554171643065,0,0.0,4194,0.8393035821492896,803,0.16069641785071043,114,0.031825795644891124,923,0.25767727526521494,2545,0.7104969290898939,1.0,0.7239403059991898,0.9111514996529065,1.0,1.0
21,0.8484265913958678,0.9821063394683026,0.8321428571428572,0.731030577576444,5763,0.9832793038730592,1,0.00017061934823408976,97,0.016550076778706704,0,0.0,4194,0.8393035821492896,803,0.16069641785071043,112,0.03126744835287549,888,0.24790619765494137,2582,0.7208263539921831,1.0,0.730962036042593,0.9129103139105993,0.9998999499749874,0.9999146393512591
22,0.8501549529638952,0.9823604601619088,0.8341100644521566,0.7339943342776204,5764,0.9834499232212933,1,0.00017061934823408976,96,0.016379457430472616,0,0.0,4206,0.8417050230138083,791,0.15829497698619172,110,0.030709101060859854,881,0.24595198213288666,2591,0.7233389168062535,1.0,0.7340074011056313,0.9139291696423364,0.9998999499749874,0.9999146393512591
23,0.8514919751043238,0.9821626696253307,0.8355008438399683,0.7368124118476728,5754,0.9817437297389524,0,0.0,107,0.0182562702610476,0,0.0,4208,0.8421052631578947,789,0.15789473684210525,102,0.02847571189279732,868,0.24232272473478503,2612,0.7292015633724176,1.0,0.7368282118435593,0.9143532512032989,1.0,1.0
24,0.8528127188164101,0.9825760163990434,0.8369834505995442,0.7388786894506426,5752,0.9814024910424842,0,0.0,109,0.01859750895751578,0,0.0,4223,0.8451070642385431,774,0.15489293576145688,95,0.026521496370742602,871,0.2431602456728085,2616,0.7303182579564489,1.0,0.7388242914911718,0.9151779251055008,1.0,1.0
25,0.8500109374758802,0.9825908858166923,0.833515121467526,0.7339268051434223,5757,0.9822555877836546,0,0.0,104,0.017744412216345335,0,0.0,4203,0.8411046627976786,794,0.15889533720232138,100,0.027917364600781685,885,0.24706867671691793,2597,0.7250139586823003,1.0,0.7338451569324589,0.9136395773255487,1.0,1.0
26,0.8461184334004622,0.9828395799538974,0.8289642892472054,0.7265514310002834,5756,0.9820849684354206,0,0.0,105,0.017915031564579423,0,0.0,4190,0.8385031018611167,807,0.16149689813888332,96,0.02680067001675042,922,0.2573981016192071,2564,0.7158012283640425,1.0,0.7264210516417162,0.9115625888216264,1.0,1.0
27,0.8432734834209678,0.9823333617820261,0.8269742679680568,0.7205128205128205,5755,0.9819143490871864,0,0.0,106,0.018085650912813514,0,0.0,4194,0.8393035821492896,803,0.16069641785071043,101,0.028196538246789502,952,0.2657733109994416,2529,0.7060301507537688,1.0,0.720485075808593,0.9102476045858447,1.0,1.0
28,0.8402973437365584,0.9819359236537151,0.8249164865395952,0.7140396210163652,5762,0.9831086845248251,1,0.00017061934823408976,98,0.016720696126940795,0,0.0,4198,0.8401040624374625,799,0.15989593756253753,113,0.031546621998883306,982,0.2741485203796762,2487,0.6943048576214406,1.0,0.7139851464881153,0.9091027310205867,0.9998999499749874,0.9999146393512591
29,0.8406495354900874,0.9823604601619088,0.8245251451628777,0.7150630011454754,5764,0.9834499232212933,0,0.0,97,0.016550076778706704,0,0.0,4189,0.8383029817890735,808,0.16169701821092655,110,0.030709101060859854,975,0.2721943048576214,2497,0.6970965940815187,1.0,0.7150596746474278,0.9091143639530268,1.0,1.0
30,0.8410032209525995,0.9822434693529111,0.825009830908376,0.7157563625965113,5753,0.9815731103907183,0,0.0,108,0.018426889609281693,0,0.0,4196,0.839703822293376,801,0.16029617770662397,100,0.027917364600781685,979,0.2733109994416527,2503,0.6987716359575656,1.0,0.7158088561871021,0.909157543292924,1.0,1.0
31,0.8383713284533401,0.9823514366101117,0.8222702278083268,0.7104923209415818,5761,0.982938065176591,0,0.0,100,0.017061934823408974,0,0.0,4187,0.837902741644987,810,0.162097258355013,107,0.029871580122836403,1000,0.27917364600781686,2475,0.6909547738693468,1.0,0.7105205548240352,0.9079475837004491,1.0,1.0
32,0.8412000046669127,0.9822313343584487,0.8256304582474733,0.715738221394816,5749,0.9808906329977819,0,0.0,112,0.01910936700221805,0,0.0,4207,0.8419051430858515,790,0.15809485691414848,96,0.02680067001675042,987,0.27554438860971525,2499,0.6976549413735343,1.0,0.7157323694872897,0.9093473802436494,1.0,1.0
33,0.8422638571776546,0.9824051930304065,0.8274106705824767,0.7169757079200805,5751,0.9812318716942501,0,0.0,110,0.018768128305749872,0,0.0,4226,0.8457074244546728,771,0.1542925755453272,96,0.02680067001675042,992,0.2769402568397543,2494,0.6962590731434952,1.0,0.7169568526111266,0.9101863013192775,1.0,1.0
34,0.8406885291644596,0.9827527322404371,0.8256450351837373,0.7136678200692042,5755,0.9819143490871864,0,0.0,106,0.018085650912813514,0,0.0,4224,0.8453071843105864,773,0.15469281568941365,96,0.02680067001675042,1011,0.28224455611390287,2475,0.6909547738693468,1.0,0.7136300964008331,0.909498873304179,1.0,1.0
35,0.8399820173747966,0.9825938566552901,0.8257775177927269,0.7115746776763726,5758,0.9824262071318888,0,0.0,103,0.017573792868111244,0,0.0,4235,0.8475085051030619,762,0.15249149489693817,101,0.028196538246789502,1025,0.2861529871580123,2456,0.6856504745951982,1.0,0.7115215312144888,0.9094080731452653,1.0,1.0
36,0.8375555876641892,0.9815636736087402,0.8231844394487342,0.707918649935093,5750,0.981061252346016,0,0.0,111,0.018938747653983963,0,0.0,4211,0.8427056233740244,786,0.1572943766259756,105,0.02931323283082077,1023,0.28559463986599665,2454,0.6850921273031826,1.0,0.7079007901294995,0.9077277309814311,1.0,1.0
37,0.8389169844336463,0.9825040539387215,0.8236674816625917,0.7105794176996253,5756,0.9820849684354206,0,0.0,105,0.017915031564579423,0,0.0,4211,0.8427056233740244,786,0.1572943766259756,100,0.027917364600781685,1017,0.28391959798994976,2465,0.6881630374092685,1.0,0.7105036935823037,0.9084890993838709,1.0,1.0
38,0.8393981538778276,0.9823363768239611,0.8233330059903761,0.7125250788191458,5756,0.9820849684354206,0,0.0,105,0.017915031564579423,0,0.0,4192,0.8389033420052031,805,0.1610966579947969,102,0.02847571189279732,994,0.27749860413176997,2486,0.6940256839754327,1.0,0.7124478916209287,0.9084116266687843,1.0,1.0
39,0.8351435776223662,0.9817499573597135,0.8207979709296654,0.7028828045777198,5756,0.9820849684354206,0,0.0,105,0.017915031564579423,0,0.0,4207,0.8419051430858515,790,0.15809485691414848,109,0.030429927414852037,1047,0.29229480737018426,2426,0.6772752652149637,1.0,0.7027781173490208,0.9066794255161839,1.0,1.0
40,0.8375308377185388,0.9824441793079939,0.8221939524415305,0.7079543814060921,5764,0.9834499232212933,0,0.0,97,0.016550076778706704,0,0.0,4201,0.8407044226535921,796,0.15929557734640784,109,0.030429927414852037,1021,0.285036292573981,2452,0.6845337800111669,1.0,0.7078956379797775,0.9078510729167503,1.0,1.0
41,0.8379241154717999,0.9814088350673716,0.8244706800663479,0.7078928312816799,5754,0.9817437297389524,0,0.0,107,0.0182562702610476,0,0.0,4225,0.8455073043826296,772,0.15449269561737042,111,0.03098827470686767,1027,0.28671133445002794,2444,0.6823003908431045,1.0,0.7078173039102504,0.9082181769060922,1.0,1.0
