layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7744482547446809,0.9603765511339324,0.7575126450461173,0.6054555680539933,5611,0.9573451629414775,21,0.0035830063129158847,229,0.03907183074560655,30,0.006003602161296778,3819,0.7642585551330798,1148,0.22973784270562336,183,0.05108877721943048,1246,0.3478503629257398,2153,0.6010608598548297,0.9997869088088406,0.6054578222303102,0.8710754398573874,0.9932895224474418,0.9942886906217672
11,0.7918788642846709,0.9698109980330112,0.771557336004006,0.6342682588169953,5670,0.9674117044872889,0,0.0,191,0.03258829551271114,0,0.0,3852,0.7708625175105063,1145,0.2291374824894937,162,0.04522613065326633,1136,0.31714126186487995,2284,0.6376326074818537,1.0,0.6341821161522851,0.8784728626448682,1.0,1.0
12,0.7876842893421628,0.9696349368816104,0.7724042637189104,0.6210136674259681,5684,0.9698003753625661,0,0.0,177,0.030199624637433885,0,0.0,3913,0.7830698419051431,1084,0.2169301580948569,179,0.04997208263539922,1222,0.3411501954215522,2181,0.6088777219430486,1.0,0.6210583412932433,0.8781653500156688,1.0,1.0
13,0.7925872528158143,0.9707012898265994,0.771328320802005,0.6357321478188386,5682,0.969459136666098,1,0.00017061934823408976,178,0.030370243985667976,0,0.0,3847,0.7698619171502902,1150,0.23013808284970982,164,0.04578447794528197,1130,0.31546621998883306,2288,0.638749302065885,1.0,0.6356021337006548,0.8790635750422944,0.9998999499749874,0.9999146393512591
14,0.7976945477016097,0.9697280656747049,0.7800399201596806,0.6433156572704437,5670,0.9674117044872889,1,0.00017061934823408976,190,0.03241767616447705,0,0.0,3908,0.782069241544927,1089,0.21793075845507304,163,0.04550530429927415,1114,0.310999441652708,2305,0.6434952540480179,1.0,0.64326688356352,0.8822756664565878,0.9997999999499999,0.9998292787025183
15,0.7939589575205815,0.9690563464325292,0.7785501489572989,0.6342703771719169,5684,0.9698003753625661,2,0.0003412386964681795,175,0.029858385940965706,0,0.0,3920,0.7844706824094456,1077,0.21552931759055433,186,0.051926298157453935,1151,0.3213288665549972,2245,0.6267448352875489,0.9999998293515358,0.6342587165271917,0.881236647435448,0.9997999999499999,0.9998292787025183
16,0.8007740013338625,0.968859312345363,0.7876264128494943,0.6458362788067298,5678,0.9687766592731616,1,0.00017061934823408976,182,0.031052721378604334,0,0.0,3972,0.7948769261556934,1025,0.20512307384430659,182,0.05080960357342267,1116,0.31155778894472363,2284,0.6376326074818537,0.9999998291807166,0.6458879589802418,0.8851194442788964,0.9997999999499999,0.9998292787025183
17,0.8033116368319041,0.9698882538599335,0.7878727435923008,0.6521739130434783,5685,0.9699709947108002,0,0.0,176,0.030029005289199794,0,0.0,3950,0.7904742845707424,1047,0.20952571542925755,177,0.049413735343383586,1080,0.3015075376884422,2325,0.6490787269681743,1.0,0.6521020794181053,0.885973500841005,1.0,1.0
18,0.8035581784473113,0.9703324808184143,0.7882048216776251,0.6521372328458943,5691,0.9709947108002047,0,0.0,170,0.029005289199795257,0,0.0,3956,0.7916750050030018,1041,0.2083249949969982,178,0.0496929089893914,1085,0.3029034059184813,2319,0.6474036850921273,1.0,0.6521462057154445,0.8863404035592645,1.0,1.0
19,0.8079178866560771,0.9698158253751705,0.7961587961587961,0.6577790384342647,5687,0.9703122334072684,0,0.0,174,0.029687766592731615,0,0.0,4021,0.8046828096858115,976,0.1953171903141885,180,0.05025125628140704,1083,0.30234505862646566,2319,0.6474036850921273,1.0,0.6577257805245386,0.889434186570244,1.0,1.0
