layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
10,0.7272246240003214,0.9004783726684524,0.8157389019983281,0.4654565973341837,3149,0.9007437070938215,216,0.06178489702517163,131,0.03747139588100686,194,0.03515766582094962,4874,0.8832910474809713,450,0.08155128669807901,155,0.06452955870108243,1342,0.5587010824313072,905,0.3767693588676103
11,0.7445494824985022,0.9305792877310303,0.8244079922088183,0.4786611675556582,3237,0.9259153318077803,161,0.046052631578947366,98,0.02803203661327231,116,0.021022109459949256,4937,0.8947082276187024,465,0.08426966292134831,108,0.044962531223980015,1361,0.5666111573688593,933,0.3884263114071607
12,0.7381560192458463,0.9196519946001759,0.8205820519449691,0.47423401119239383,3198,0.9147597254004577,194,0.055491990846681924,104,0.029748283752860413,138,0.025009061254077564,4917,0.8910837259876767,463,0.08390721275824574,123,0.05120732722731058,1355,0.5641132389675271,924,0.38467943380516234
13,0.757063856385662,0.9489120060884808,0.83499320983771,0.4872863532307953,3324,0.9508009153318078,79,0.02259725400457666,93,0.02660183066361556,71,0.012866980790141355,4962,0.8992388546574845,485,0.08789416455237405,115,0.04787676935886761,1326,0.5520399666944213,961,0.40008326394671107
14,0.7778359584845665,0.9645518087063152,0.8486925414216927,0.5202635253256919,3374,0.9651029748283753,32,0.009153318077803204,90,0.02574370709382151,18,0.0032620514679231605,5009,0.907756433490395,491,0.08898151504168177,108,0.044962531223980015,1245,0.5183180682764363,1049,0.4367194004995837
15,0.7759444633909586,0.962137813362706,0.8478955141221981,0.5178000626879717,3367,0.9631006864988558,27,0.007723112128146453,102,0.02917620137299771,25,0.004530627038782167,4995,0.9052192823486771,498,0.09025009061254077,111,0.04621149042464613,1242,0.5170691090757702,1049,0.4367194004995837
16,0.7909949441717607,0.9653751542301461,0.8534076205698256,0.5542020577153105,3373,0.9648169336384439,30,0.008581235697940504,93,0.02660183066361556,17,0.0030808263863718738,4981,0.9026821312069591,520,0.09423704240666908,102,0.042464612822647796,1144,0.47626977518734387,1156,0.48126561199000834
17,0.7932908573776839,0.9655724739682332,0.8579723999653653,0.5563276981994535,3379,0.9665331807780321,14,0.004004576659038902,103,0.02946224256292906,11,0.0019934758970641536,5005,0.9070315331641899,502,0.09097499093874592,113,0.04704412989175687,1130,0.4704412989175687,1159,0.4825145711906744
18,0.7947786713693151,0.9643562062667573,0.8578854846317892,0.5620943232093991,3368,0.9633867276887872,20,0.005720823798627002,108,0.030892448512585814,10,0.001812250815512867,4992,0.9046756071040232,516,0.09351214208046393,111,0.04621149042464613,1108,0.4612822647793505,1183,0.49250624479600336
19,0.801766898988325,0.9666942885425402,0.8607564677362065,0.5778499406862283,3380,0.9668192219679634,11,0.003146453089244851,105,0.030034324942791762,4,0.0007249003262051468,4970,0.9006886553098948,544,0.09858644436389996,113,0.04704412989175687,1049,0.4367194004995837,1240,0.5162364696086594
