layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
17,0.49600017297353394,0.3267232438774991,0.8269276722290917,0.334349602814011,153,0.3141683778234086,144,0.29568788501026694,190,0.39014373716632444,104,0.042851256695508856,2072,0.8537288833951381,251,0.10341985990935311,192,0.23645320197044334,368,0.45320197044334976,252,0.3103448275862069
18,0.5092290280281476,0.3516435672286736,0.8359858041857045,0.3400577126700647,164,0.33675564681724846,132,0.27104722792607805,191,0.3921971252566735,88,0.036258755665430575,2100,0.865265760197775,239,0.0984754841367944,192,0.23645320197044334,365,0.44950738916256155,255,0.31403940886699505
19,0.5095000092755072,0.353075102465268,0.8314530290861202,0.3439718962751336,167,0.34291581108829566,135,0.27720739219712526,185,0.3798767967145791,99,0.0407911001236094,2079,0.8566131025957973,249,0.10259579728059333,193,0.2376847290640394,360,0.4433497536945813,259,0.31896551724137934
20,0.5239872956986894,0.3792672188547817,0.8367283778236378,0.3559662904176486,178,0.3655030800821355,124,0.2546201232032854,185,0.3798767967145791,79,0.032550473836011534,2083,0.8582612278533168,265,0.10918829831067162,193,0.2376847290640394,345,0.4248768472906404,274,0.3374384236453202
21,0.5117653530929863,0.3600758329929045,0.8383879973817334,0.3368322289043209,167,0.34291581108829566,132,0.27104722792607805,188,0.3860369609856263,74,0.030490317264112072,2108,0.8685620107128141,245,0.10094767202307375,197,0.24261083743842365,362,0.4458128078817734,253,0.31157635467980294
22,0.5230939390468078,0.37933860322347035,0.8401739835352184,0.3497692303817349,176,0.3613963039014374,119,0.24435318275154005,192,0.3942505133470226,70,0.0288421920065925,2097,0.8640296662546354,260,0.10712814173877215,194,0.23891625615763548,349,0.42980295566502463,269,0.3312807881773399
23,0.5177642828354517,0.3627111739116123,0.8397558089982755,0.35082586559646767,170,0.3490759753593429,133,0.2731006160164271,184,0.37782340862423,78,0.032138442521631644,2103,0.8665018541409147,246,0.10135970333745364,200,0.24630541871921183,346,0.42610837438423643,266,0.3275862068965517
24,0.5296031628200765,0.40569606340434505,0.8406341384595668,0.3424792865963175,195,0.4004106776180698,105,0.21560574948665298,187,0.3839835728952772,81,0.03337453646477132,2094,0.8627935723114957,252,0.103831891223733,197,0.24261083743842365,356,0.43842364532019706,259,0.31896551724137934
25,0.5161664808046543,0.391644825248697,0.8319913621790456,0.32486325498622015,183,0.3757700205338809,119,0.24435318275154005,185,0.3798767967145791,72,0.029666254635352288,2081,0.857437165224557,274,0.11289658014009064,189,0.23275862068965517,376,0.4630541871921182,247,0.3041871921182266
26,0.513135594541461,0.3819278183794242,0.8349400995270482,0.3225388657179106,180,0.36960985626283366,119,0.24435318275154005,188,0.3860369609856263,72,0.029666254635352288,2090,0.8611454470539761,265,0.10918829831067162,197,0.24261083743842365,371,0.45689655172413796,244,0.30049261083743845
27,0.511021310124411,0.3649623811110879,0.8335867292941901,0.3345148199679549,171,0.351129363449692,129,0.2648870636550308,187,0.3839835728952772,72,0.029666254635352288,2082,0.857849196538937,273,0.11248454882571075,198,0.2438423645320197,358,0.4408866995073892,256,0.31527093596059114
28,0.5026318788914274,0.35832111006561973,0.825182027396729,0.3243924992119334,168,0.34496919917864477,129,0.2648870636550308,190,0.39014373716632444,81,0.03337453646477132,2050,0.8446641944787804,296,0.12196126905644829,197,0.24261083743842365,363,0.44704433497536944,252,0.3103448275862069
29,0.5060462322230909,0.35191525432695175,0.8309810770530696,0.335242365289251,164,0.33675564681724846,130,0.2669404517453799,193,0.39630390143737165,80,0.03296250515039143,2076,0.8553770086526576,271,0.11166048619695097,190,0.23399014778325122,364,0.4482758620689655,258,0.31773399014778325
30,0.5154336185799853,0.3793232320326382,0.8319997392726185,0.334977884434699,177,0.36344969199178645,120,0.2464065708418891,190,0.39014373716632444,71,0.029254223320972394,2073,0.8541409147095179,283,0.11660486196950968,190,0.23399014778325122,363,0.44704433497536944,259,0.31896551724137934
31,0.505570695470961,0.36344140206018655,0.8277134294976568,0.3255572548550398,173,0.35523613963039014,119,0.24435318275154005,195,0.4004106776180698,93,0.038318912237330034,2059,0.8483724763081995,275,0.11330861145447053,192,0.23645320197044334,370,0.45566502463054187,250,0.3078817733990148
32,0.5138223567816903,0.3714356263891827,0.8322576631860643,0.33777378076982373,173,0.35523613963039014,127,0.26078028747433263,187,0.3839835728952772,73,0.030078285949732178,2079,0.8566131025957973,275,0.11330861145447053,190,0.23399014778325122,363,0.44704433497536944,259,0.31896551724137934
33,0.5019683086476241,0.36118745451536155,0.8318283253668438,0.31288914606066687,167,0.34291581108829566,124,0.2546201232032854,196,0.4024640657084189,66,0.027194066749072928,2086,0.8594973217964565,275,0.11330861145447053,195,0.24014778325123154,379,0.4667487684729064,238,0.29310344827586204
34,0.5279926683861111,0.4025650719408622,0.8440872906220015,0.3373256425954696,190,0.39014373716632444,103,0.21149897330595482,194,0.39835728952772076,62,0.02554594149155336,2109,0.8689740420271941,256,0.10548001648125258,197,0.24261083743842365,358,0.4408866995073892,257,0.31650246305418717
35,0.5263150428362026,0.40119235209988524,0.8445899163011603,0.33316286010756224,191,0.3921971252566735,99,0.2032854209445585,197,0.40451745379876797,73,0.030078285949732178,2114,0.8710341985990935,240,0.09888751545117429,196,0.2413793103448276,366,0.45073891625615764,250,0.3078817733990148
