layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7409273348146023,0.9537805167101209,0.6837184688657612,0.5852830188679246,6036,0.9580952380952381,31,0.004920634920634921,233,0.03698412698412699,59,0.02073085031623331,1938,0.6809557273366128,849,0.2983134223471539,262,0.09823772028496439,854,0.32020997375328086,1551,0.5815523059617548,0.9984527054308296,0.5852232464881117,0.8800475472738306,0.97948686850482,0.9908207514208568
11,0.7656002265874721,0.9711973339681028,0.707756960252145,0.6178463855421686,6120,0.9714285714285714,0,0.0,180,0.02857142857142857,1,0.00035137034434293746,2021,0.7101194659170766,824,0.28952916373858045,182,0.06824146981627296,844,0.3164604424446944,1641,0.6152980877390326,1.0,0.6178728169328745,0.8891467231879367,0.9998240985048372,0.9999206664022214
12,0.7706013877921537,0.9715737652850563,0.7151832460732984,0.6250471520181063,6118,0.9711111111111111,0,0.0,182,0.028888888888888888,1,0.00035137034434293746,2049,0.7199578355586789,796,0.2796907940969782,175,0.06561679790026247,835,0.3130858642669666,1657,0.6212973378327709,1.0,0.6250698591827767,0.8914905856886968,0.9998240985048372,0.9999206664022214
13,0.7713126856098014,0.9711294416243654,0.714461863660384,0.6283467515446546,6122,0.9717460317460317,0,0.0,178,0.028253968253968254,0,0.0,2028,0.7125790583274771,818,0.28742094167252286,186,0.06974128233970754,803,0.30108736407949005,1678,0.6291713535808025,1.0,0.6283827537126676,0.8914295859728034,1.0,1.0
14,0.7742068811745306,0.9707166097928736,0.7257340241796201,0.6261700095510984,6116,0.9707936507936508,0,0.0,184,0.029206349206349208,0,0.0,2101,0.7382290934645116,745,0.2617709065354884,185,0.06936632920884889,843,0.3160854893138358,1639,0.6145481814773154,1.0,0.6261670064768505,0.8935795809297555,1.0,1.0
15,0.7779383966881187,0.9709615994922247,0.726764500349406,0.6360890902227255,6119,0.9712698412698413,1,0.00015873015873015873,180,0.02857142857142857,0,0.0,2080,0.7308503162333099,766,0.2691496837666901,185,0.06936632920884889,797,0.2988376452943382,1685,0.6317960254968129,1.0,0.636126953267924,0.8947964365768607,0.9998244073748903,0.9999206034140531
16,0.7884700177778953,0.971369656594496,0.7413491786088781,0.6526912181303116,6124,0.9720634920634921,1,0.00015873015873015873,175,0.027777777777777776,0,0.0,2121,0.7452565003513704,725,0.25474349964862963,185,0.06936632920884889,754,0.2827146606674166,1728,0.6479190101237345,1.0,0.6528324059521461,0.8996524335343062,0.9998244073748903,0.9999206034140531
17,0.7819297489654317,0.9709754163362411,0.7337979094076655,0.6410159211523881,6122,0.9717460317460317,0,0.0,178,0.028253968253968254,0,0.0,2106,0.7399859451862263,740,0.2600140548137737,188,0.07049118860142482,788,0.2954630671166104,1691,0.6340457442819648,1.0,0.6408777820872636,0.8967885513512204,1.0,1.0
18,0.7812769630230694,0.9714194982534138,0.7319874695440306,0.6404239212717638,6118,0.9711111111111111,0,0.0,182,0.028888888888888888,0,0.0,2103,0.7389318341531975,743,0.26106816584680254,178,0.06674165729283839,797,0.2988376452943382,1692,0.6344206974128234,1.0,0.640428068641435,0.8964027117860862,1.0,1.0
19,0.7844095620407382,0.97144217039505,0.734163888401474,0.6476226273256906,6123,0.9719047619047619,0,0.0,177,0.028095238095238097,0,0.0,2092,0.7350667603654252,754,0.2649332396345748,183,0.0686164229471316,761,0.2853393325834271,1723,0.6460442444694413,1.0,0.6476959501895085,0.8975509457673148,1.0,1.0
