layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7116255080616379,0.9018439716312057,0.8121232141382443,0.4209093384154642,3179,0.909324942791762,228,0.06521739130434782,89,0.02545766590389016,192,0.034795215657847045,4917,0.8910837259876767,409,0.07412105835447626,183,0.0761865112406328,1446,0.6019983347210658,773,0.3218151540383014,0.9871246835310181,0.4207982689008264,0.8889809412452223,0.9606532562923951,0.9372338951885842
11,0.7406356507272202,0.932111142938986,0.8259895444361464,0.46380626480652803,3254,0.9307780320366132,154,0.044050343249427915,88,0.02517162471395881,113,0.020478434215295396,4977,0.9019572308807539,428,0.0775643349039507,119,0.04954204829308909,1402,0.5836802664446294,881,0.36677768526228144,0.9930828874592269,0.4638109779421603,0.8929731715618587,0.975008340757403,0.9601105194358404
12,0.7327399187677933,0.9204577968526466,0.8197264815582262,0.45803547789250726,3217,0.9201945080091534,196,0.05606407322654462,83,0.02374141876430206,146,0.026458861906487857,4945,0.8961580282711127,427,0.07738310982239942,131,0.05453788509575354,1406,0.585345545378851,865,0.3601165695253955,0.9905736808566852,0.45790167182201696,0.8925695920298391,0.96852941725619,0.9496994522906057
13,0.7578402831571784,0.9474733096085409,0.8378016085790885,0.488245931283906,3328,0.9519450800915332,87,0.02488558352402746,81,0.02316933638443936,75,0.013591881116346502,5000,0.9061254077564335,443,0.08028271112722,126,0.05245628642797669,1331,0.5541215653621981,945,0.39342214820982513,0.9969502022563341,0.4881973365490594,0.8955162612597578,0.9845276940923103,0.9754889038239389
14,0.7757594166660238,0.964357000285144,0.8496113551875634,0.5133098945253641,3382,0.967391304347826,28,0.008009153318077803,86,0.02459954233409611,18,0.0032620514679231605,5028,0.9111997100398695,472,0.08553823849220732,118,0.049125728559533725,1262,0.5253955037468776,1022,0.42547876769358867,0.9998237235489803,0.5133207347872316,0.8971839223135747,0.9954732204438633,0.9928389018559611
15,0.7737105429839873,0.9643671607753705,0.8472739586860819,0.5094905094905094,3383,0.9676773455377574,23,0.006578947368421052,90,0.02574370709382151,22,0.003986951794128307,5004,0.9068503080826387,492,0.08916274012323305,115,0.04787676935886761,1267,0.5274771024146545,1020,0.42464612822647796,0.9996118596646142,0.5094794093091775,0.8956872339325965,0.9953799797172215,0.992702520828374
16,0.7903899137863544,0.9648772130211308,0.8538382453735435,0.5524542829643888,3379,0.9665331807780321,26,0.007437070938215103,91,0.02602974828375286,20,0.003624501631025734,4983,0.9030445813700616,515,0.09333091699891265,109,0.04537885095753539,1145,0.47668609492089925,1148,0.47793505412156534,0.999483371020413,0.5523547707682963,0.9004019214541451,0.9954714154426221,0.9928434047032276
17,0.7935194501006698,0.9680182752712736,0.8568244170096022,0.5557156580211335,3390,0.9696796338672768,11,0.003146453089244851,95,0.02717391304347826,11,0.0019934758970641536,4997,0.9055817325117796,510,0.09242479159115621,107,0.04454621149042465,1138,0.47377185678601164,1157,0.4816819317235637,0.9997987011364821,0.555738274729043,0.9008945834764676,0.9977350549669012,0.9964235603951271
18,0.7947181520104336,0.9682857142857143,0.8578523719815037,0.5580163697640829,3389,0.9693935926773455,17,0.004862700228832952,90,0.02574370709382151,6,0.0010873504893077202,5009,0.907756433490395,503,0.0911562160202972,109,0.04537885095753539,1134,0.47210657785179017,1159,0.4825145711906744,0.9999012835941061,0.5579940612869139,0.9017025040936423,0.9976458268968672,0.9962773169413497
19,0.8047743645369255,0.9687544585532887,0.8635107118175536,0.5820579232399341,3395,0.9711098398169337,7,0.002002288329519451,94,0.02688787185354691,5,0.0009061254077564335,4998,0.9057629575933309,515,0.09333091699891265,113,0.04704412989175687,1053,0.43838467943380516,1236,0.514571190674438,0.9999792752615377,0.5820251437796303,0.9044911238173592,0.9989128783443008,0.9982834629525508
