layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.44990714988974273,0.36298932384341637,0.8270596590909091,0.15967246673490276,153,0.3141683778234086,279,0.5728952772073922,55,0.11293634496919917,66,0.027194066749072928,2329,0.9596209311907705,32,0.013185002060156572,137,0.1687192118226601,597,0.7352216748768473,78,0.0960591133004926,0.8420052210883686,0.15776579349759365,0.8732050325040088,0.9301303616208948,0.5345784340395093
11,0.46130958757576185,0.37176470588235294,0.8296164139161463,0.18254764292878636,158,0.324435318275154,268,0.5503080082135524,61,0.12525667351129363,69,0.02843016069221261,2325,0.957972805933251,33,0.013597033374536464,136,0.16748768472906403,585,0.7204433497536946,91,0.11206896551724138,0.8526329555347028,0.18107801318976016,0.8737508211505185,0.9321018627281855,0.5576544503784095
12,0.4781191801881457,0.38461538461538464,0.8313513513513513,0.21839080459770116,165,0.33880903490759756,251,0.5154004106776181,71,0.1457905544147844,73,0.030078285949732178,2307,0.9505562422744128,47,0.019365471775854966,133,0.16379310344827586,565,0.6958128078817734,114,0.14039408866995073,0.8615185564627084,0.2174179464900426,0.8726563765024851,0.9334655980830364,0.577520639585857
13,0.4865815549065051,0.3977142857142857,0.8315541885290393,0.23047619047619047,174,0.35728952772073924,241,0.4948665297741273,72,0.14784394250513347,84,0.034610630407911,2298,0.9468479604449939,45,0.018541409147095178,130,0.16009852216748768,561,0.6908866995073891,121,0.14901477832512317,0.8779080628261167,0.2288628087210347,0.873792892702505,0.9333880780914636,0.5892476678846144
14,0.4954508603748875,0.4198645598194131,0.8330914368650217,0.2333965844402277,186,0.38193018480492813,228,0.4681724845995893,73,0.14989733059548255,85,0.0350226617222909,2296,0.9460238978162341,46,0.018953440461475072,128,0.15763546798029557,561,0.6908866995073891,123,0.15147783251231528,0.880798744562348,0.2320982417815804,0.8737235083720432,0.9356299626977467,0.6098130088497487
15,0.4904440468246785,0.4067796610169492,0.830030903472096,0.23452157598499063,180,0.36960985626283366,237,0.486652977412731,70,0.1437371663244353,85,0.0350226617222909,2283,0.9406674907292955,59,0.024309847548413678,133,0.16379310344827586,554,0.6822660098522167,125,0.1539408866995074,0.8841998166200424,0.23383620722834197,0.8722126532530972,0.934327689702306,0.5976996986753085
16,0.49980971341935865,0.4293785310734463,0.832,0.2380506091846298,190,0.39014373716632444,226,0.46406570841889117,71,0.1457905544147844,82,0.03378656777915121,2288,0.9427276473011948,57,0.023485784919653894,126,0.15517241379310345,559,0.6884236453201971,127,0.1564039408866995,0.8929235414402099,0.23714948851147608,0.8726794596529267,0.9374134928067701,0.6211942289068033
17,0.5163565284285765,0.460196292257361,0.8344954128440367,0.2543778801843318,211,0.433264887063655,211,0.433264887063655,65,0.13347022587268995,83,0.03419859909353111,2274,0.9369592088998764,70,0.0288421920065925,136,0.16748768472906403,538,0.6625615763546798,138,0.16995073891625614,0.9014570568842315,0.25380711617037505,0.8729444718033562,0.9396299904493324,0.6420799934319829
18,0.5338359564740891,0.47300215982721383,0.8379227499537978,0.2905829596412556,219,0.44969199178644764,194,0.39835728952772076,74,0.15195071868583163,93,0.038318912237330034,2267,0.9340749896992171,67,0.027606098063452822,127,0.1564039408866995,523,0.6440886699507389,162,0.19950738916256158,0.9144221225319196,0.28913515021862884,0.8751764705651632,0.9414854254880843,0.6668306816913893
19,0.5400233739361933,0.5068349106203995,0.8378728923476005,0.2753623188405797,241,0.4948665297741273,178,0.3655030800821355,68,0.13963039014373715,94,0.03873094355170993,2261,0.9316028018129378,72,0.029666254635352288,129,0.15886699507389163,531,0.6539408866995073,152,0.18719211822660098,0.9256823763556088,0.2742209376706895,0.8739861554704238,0.9443464941633304,0.6892526988266108
