layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7449399713131539,0.8955262477372641,0.7128181181414897,0.6264755480607083,3463,0.9025280166796977,123,0.03205629397967162,251,0.0654156893406307,182,0.04227642276422764,3053,0.7091753774680604,1070,0.24854819976771197,252,0.07066741446999439,1085,0.3042624789680314,2229,0.6250701065619741,0.993142501693136,0.6265374509200727,0.8369149255113622,0.9602367685508895,0.9560317723524989
11,0.7526548371592289,0.8978480684469795,0.7207101974068449,0.6394062456238622,3463,0.9025280166796977,129,0.033620015637216574,245,0.06385196768308575,173,0.040185830429732866,3085,0.7166085946573751,1047,0.243205574912892,241,0.06758272574312955,1042,0.29220415030846886,2283,0.6402131239484016,0.9933354271576741,0.6394264846047581,0.8417696086306753,0.9609170477540294,0.956564937805046
12,0.7632616829278245,0.9076963078523141,0.7327817270714369,0.6493070138597228,3491,0.9098253844149075,115,0.029971331769611677,231,0.060203283815480846,134,0.03112659698025552,3144,0.7303135888501742,1027,0.23855981416957026,230,0.06449803701626472,1017,0.2851934941110488,2319,0.6503084688726865,0.9949620252657407,0.6491178361572206,0.8460691497854684,0.9688095052721468,0.9651564075511908
13,0.7661845256516524,0.9122216468151217,0.7344738692289665,0.651858060910869,3523,0.9181652332551472,89,0.023195204586916863,225,0.058639562157935886,137,0.031823461091753776,3134,0.7279907084785133,1034,0.24018583042973288,227,0.06365675827257432,1006,0.282108805384184,2333,0.6542344363432417,0.9958177754577997,0.6517525521045195,0.8466979844558162,0.9720002989903558,0.9688800336026999
14,0.7774993346780255,0.9174669089021542,0.7488295880149812,0.6662015071169411,3535,0.9212926765702372,75,0.019546520719311962,227,0.05916080271045087,120,0.027874564459930314,3199,0.7430894308943089,986,0.22903600464576074,214,0.06001121704991587,965,0.27061132922041503,2387,0.6693774537296691,0.9970940745098457,0.6661863844082697,0.8527786109130719,0.9753730492069084,0.972654592535986
15,0.7909496747992865,0.929148215681167,0.7674661105318039,0.6762346981848881,3567,0.9296325254104769,54,0.014073494917904612,216,0.05629397967161845,71,0.0164924506387921,3312,0.7693379790940766,922,0.21416957026713124,203,0.056926528323051034,960,0.269209197980931,2403,0.673864273696018,0.9984758453739373,0.6761652546095245,0.8589182479214521,0.983948614884232,0.9820465936192129
16,0.7895965788761402,0.9229768410096278,0.7636575422248107,0.6821553533939818,3547,0.9244201198853271,75,0.019546520719311962,215,0.05603335939536096,100,0.023228803716608595,3278,0.7614401858304297,927,0.21533101045296169,202,0.056646102075154234,927,0.2599551318003365,2437,0.6833987661245092,0.9978646710344338,0.6820707048908552,0.8604358753875034,0.9783385350688711,0.9758346788754686
17,0.7994955425390057,0.9226361031518625,0.7798931971209658,0.6959573273441887,3542,0.9231170185040396,71,0.01850403961428199,224,0.058378941881678394,91,0.02113821138211382,3359,0.7802555168408827,855,0.1986062717770035,208,0.05832865956253505,879,0.24649467190128996,2479,0.695176668536175,0.997856099277141,0.6957997830151746,0.8670502883657296,0.9796360060495795,0.9772431759802039
18,0.8036626815879321,0.9289333506560998,0.784,0.6980546941076966,3575,0.9317174876205369,54,0.014073494917904612,208,0.05420901746155851,80,0.018583042973286876,3381,0.7853658536585366,844,0.19605110336817655,205,0.05748738081884464,885,0.2481772293886708,2476,0.6943353897924845,0.9985229774201845,0.6979216701649247,0.868770601689703,0.9833433041012807,0.9814254194827571
19,0.8113804477413357,0.939614783966684,0.790356394129979,0.704170165127344,3610,0.9408391972895491,30,0.007818608287724784,197,0.05134219442272609,45,0.010452961672473868,3393,0.7881533101045296,867,0.2013937282229965,192,0.0538418395961862,858,0.2406057206954571,2516,0.7055524397083567,0.9996827444235981,0.7040979480508959,0.8700730206989984,0.9908065642801803,0.9897268116765199
20,0.8089538726182922,0.9364357207851294,0.7869195857092983,0.7035063113604488,3602,0.9387542350794892,43,0.011206671879072191,192,0.05003909304143862,60,0.013937282229965157,3381,0.7853658536585366,864,0.20069686411149826,194,0.05440269209197981,864,0.2422882781828379,2508,0.7033090297251823,0.9994855624587048,0.7033428367238074,0.8701863841661502,0.9873169614865404,0.9858252577929629
21,0.7989840472948967,0.9304868523821921,0.775842044134727,0.6906232453677709,3574,0.9314568673442793,52,0.013552254365389628,211,0.05499087829033099,78,0.018118466898954706,3340,0.775842044134727,887,0.20603948896631824,193,0.05412226584408301,913,0.2560291643297813,2460,0.6898485698261357,0.9988951782881351,0.6906196194791554,0.86470892615708,0.9840510466484387,0.9821931711290854
22,0.7973071625738513,0.9282184655396619,0.7722656705964749,0.691437351585417,3569,0.9301537659629919,59,0.015376596299192077,209,0.054469637737816004,88,0.020441347270615563,3308,0.7684088269454123,909,0.21114982578397212,196,0.054963544587773416,895,0.2509814918676388,2475,0.6940549635445877,0.9985945084331233,0.6913919059682065,0.864115575867223,0.9818199962598502,0.9797478145081046
23,0.7960561763052686,0.9293428757319453,0.7701819878674755,0.688643665316385,3571,0.9306750065155069,61,0.015897836851707065,205,0.05342715663278603,81,0.018815331010452963,3301,0.7667828106852497,923,0.21440185830429734,196,0.054963544587773416,905,0.25378575434660683,2465,0.6912507010656197,0.9985867854915627,0.6885864906322506,0.8628788441244701,0.982433449014717,0.9803578029898196
24,0.7946487913141033,0.9250357282057945,0.7730430754979157,0.6858675702385995,3560,0.9278081834766745,66,0.017200938232994525,211,0.05499087829033099,90,0.020905923344947737,3338,0.7753774680603949,877,0.20371660859465737,210,0.05888951205832866,927,0.2599551318003365,2429,0.6811553561413348,0.9982119610830468,0.685857516924507,0.8637727674691703,0.9807919967570087,0.9785539560203022
25,0.7876792470955243,0.9228768370399272,0.7617492711370263,0.6784116331096197,3548,0.9246807401615845,71,0.01850403961428199,218,0.05681522022413344,97,0.022531939605110338,3266,0.7586527293844367,942,0.21881533101045297,207,0.05804823331463825,933,0.26163768928771736,2426,0.6803140773976444,0.9980675472614291,0.6783752560920966,0.858573674562216,0.9784707678093815,0.9759452319638257
26,0.7933999777539856,0.9207830934785427,0.7693567251461988,0.6900601146372152,3551,0.925462600990357,75,0.019546520719311962,211,0.05499087829033099,108,0.025087108013937282,3289,0.7639953542392567,908,0.21091753774680605,217,0.060852495793606284,881,0.24705552439708356,2468,0.6920919798093101,0.9975657195137094,0.6900505817292367,0.8636682438784817,0.9772703746114149,0.9746910576321248
27,0.7779083872211862,0.913111342351717,0.7535726734053677,0.6670411459064738,3510,0.9147771696637998,88,0.02293458431065937,239,0.06228824602554079,121,0.0281068524970964,3243,0.7533101045296168,941,0.21858304297328687,220,0.06169377453729669,971,0.27229388670779586,2375,0.6660123387549075,0.996432147890492,0.6669005429864528,0.8544949432066554,0.9741010173904515,0.9712132145223716
