layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7653284692705594,0.9704142011834319,0.7325814080407494,0.5929897985874967,3936,0.973053152039555,20,0.004944375772558714,89,0.022002472187886278,14,0.0026907553334614646,4027,0.773976551989237,1162,0.22333269267730155,117,0.028343023255813952,1744,0.42248062015503873,2267,0.5491763565891473,0.9999379998368682,0.5927532959193751,0.837135208497213,0.9966378010426322,0.9956717556586806
11,0.7740772474542655,0.9707112970711297,0.7438392288806038,0.6076812164110631,3944,0.9750309023485785,16,0.003955500618046972,85,0.021013597033374538,15,0.0028829521429944265,4090,0.7860849509898136,1098,0.21103209686719201,122,0.029554263565891473,1688,0.40891472868217055,2318,0.561531007751938,0.9999489221832599,0.6076119757441154,0.8434909585374889,0.9969256628834218,0.996043121695967
12,0.7806711232627702,0.9734121122599705,0.7493369913122999,0.6192642662160406,3954,0.9775030902348578,9,0.0022249690976514215,82,0.020271940667490728,5,0.0009609840476648087,4097,0.7874303286565443,1101,0.21160868729579088,120,0.029069767441860465,1626,0.3938953488372093,2382,0.5770348837209303,0.9999740975614524,0.619142223088189,0.8463250716866089,0.9985587538828904,0.9981453219035534
13,0.7842346531415068,0.9741251848201085,0.7528182568050591,0.6257605177993527,3953,0.9772558714462299,7,0.00173053152039555,85,0.021013597033374538,1,0.00019219680953296174,4107,0.7893522967518739,1095,0.21045550643859312,117,0.028343023255813952,1594,0.3861434108527132,2417,0.5855135658914729,0.9999909704310216,0.6257208504233285,0.8480622598727907,0.9991354920936176,0.9988868270798221
14,0.7937956410952505,0.9753512447621395,0.7610062893081762,0.6450293892154357,3957,0.9782447466007417,2,0.0004944375772558715,86,0.021260815822002472,1,0.00019219680953296174,4114,0.7906976744186046,1088,0.20911012877186239,111,0.02688953488372093,1493,0.36167635658914726,2524,0.6114341085271318,0.9999980996870992,0.6450275821519073,0.8532112152223974,0.9997117693564272,0.9996290952789673
15,0.804600826941681,0.9750986193293886,0.773306069337299,0.6653977921583555,3955,0.9777503090234858,2,0.0004944375772558715,88,0.021755253399258344,0,0.0,4160,0.7995387276571209,1043,0.2004612723428791,112,0.027131782945736434,1394,0.3376937984496124,2622,0.6351744186046512,0.9999988125898721,0.6653962245212908,0.8602580711652299,0.9997117693564272,0.9996290952789673
16,0.8053175157457005,0.9744539059607553,0.7743255813953488,0.6671730598809976,3948,0.9760197775030902,2,0.0004944375772558715,95,0.023485784919653894,0,0.0,4162,0.7999231212761868,1041,0.2000768787238132,110,0.026647286821705425,1383,0.33502906976744184,2635,0.6383236434108527,0.9999997625179745,0.6671803856663647,0.8605482786264945,0.9998078769969846,0.999752628324057
17,0.8158677422410058,0.9744916820702403,0.7868271293963989,0.6862844152563778,3954,0.9775030902348578,3,0.0007416563658838071,88,0.021755253399258344,1,0.00019219680953296174,4217,0.8104939458004997,985,0.18931385738996734,115,0.027858527131782947,1296,0.313953488372093,2717,0.658187984496124,0.9999997625179745,0.6862308219111044,0.8681108581840522,0.9996157539939692,0.9995054094409959
18,0.8177308880508013,0.9750986193293886,0.7870483341154387,0.6910457107075767,3955,0.9777503090234858,2,0.0004944375772558715,88,0.021755253399258344,0,0.0,4193,0.8058812223717087,1010,0.19411877762829138,112,0.027131782945736434,1257,0.30450581395348836,2759,0.6683624031007752,1.0,0.6910107708904134,0.8685421585403488,0.9998078769969846,0.999752628324057
19,0.8207488056723525,0.9746430329886755,0.7920495030939434,0.6955538809344386,3959,0.9787391841779975,0,0.0,86,0.021260815822002472,0,0.0,4224,0.8118393234672304,979,0.18816067653276955,120,0.029069767441860465,1239,0.3001453488372093,2769,0.6707848837209303,1.0,0.6955409817267677,0.8709914211998647,1.0,1.0
20,0.8181648619341119,0.9754472547809994,0.7861653001602111,0.692882030861125,3953,0.9772558714462299,0,0.0,92,0.022744128553770088,0,0.0,4171,0.8016528925619835,1032,0.19834710743801653,107,0.025920542635658916,1237,0.29966085271317827,2784,0.6744186046511628,1.0,0.692896331962151,0.8681286371698723,1.0,1.0
21,0.8135095517375257,0.9749722598939712,0.78078191238813,0.6847744829304759,3954,0.9775030902348578,0,0.0,91,0.02249690976514215,0,0.0,4144,0.7964635787045935,1059,0.2035364212954065,112,0.027131782945736434,1268,0.3071705426356589,2748,0.6656976744186046,1.0,0.6846888187304632,0.8648965379846791,1.0,1.0
22,0.8055750023678722,0.9750092330419796,0.7702320316921336,0.6714837423695029,3960,0.9789864029666254,1,0.00024721878862793575,84,0.0207663782447466,0,0.0,4083,0.7847395733230829,1120,0.21526042667691717,118,0.028585271317829456,1315,0.3185562015503876,2695,0.6528585271317829,1.0,0.6714599496157019,0.8591759976587193,0.9999038923594427,0.9998763141620284
23,0.8047928997642583,0.975615763546798,0.7696793002915452,0.6690836354544318,3961,0.9792336217552534,0,0.0,84,0.0207663782447466,0,0.0,4092,0.7864693446088795,1111,0.2135306553911205,114,0.027616279069767442,1338,0.3241279069767442,2676,0.6482558139534884,1.0,0.6691060127641778,0.8588339630954053,0.9999038923594427,0.9998763141620284
24,0.8020617809489595,0.9752310536044362,0.7652830188679245,0.6656712703745179,3957,0.9782447466007417,1,0.00024721878862793575,87,0.02150803461063041,0,0.0,4056,0.7795502594656929,1147,0.22044974053430713,113,0.027374031007751938,1340,0.3246124031007752,2675,0.6480135658914729,1.0,0.6656223367161551,0.8564200761586791,0.9999038923594427,0.9998763141620284
25,0.8004397677777759,0.9751231527093596,0.7641909065235809,0.6620052441003871,3959,0.9787391841779975,0,0.0,86,0.021260815822002472,0,0.0,4059,0.7801268498942917,1144,0.21987315010570824,116,0.02810077519379845,1361,0.32969961240310075,2651,0.6421996124031008,1.0,0.6619044990866518,0.8555779098097365,1.0,1.0
26,0.799101579637342,0.9752432565586895,0.7625587958607714,0.6595026864925653,3959,0.9787391841779975,0,0.0,86,0.021260815822002472,0,0.0,4053,0.778973669037094,1150,0.22102633096290603,115,0.027858527131782947,1374,0.3328488372093023,2639,0.6392926356589147,1.0,0.6593148495457378,0.8546677291644738,1.0,1.0
27,0.7923676926736789,0.9755678330263966,0.7542771197593533,0.6472581252352867,3973,0.9822002472187886,1,0.00024721878862793575,71,0.017552533992583438,0,0.0,4012,0.7710935998462426,1191,0.22890640015375746,127,0.03076550387596899,1422,0.3444767441860465,2579,0.6247577519379846,1.0,0.647025925300645,0.8503634200877958,0.9999039846375422,0.9998763141620284
