layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
14,0.777101829071516,0.9735575262744142,0.7588732774189101,0.5988746835212237,4216,0.9732225300092336,17,0.0039242843951985225,99,0.022853185595567867,17,0.0042037586547972305,3086,0.7631058358061326,941,0.23269040553907022,96,0.03600900225056264,986,0.3698424606151538,1584,0.5941485371342836
15,0.7833863337811303,0.9747221603753526,0.7674230458181466,0.6080137951498918,4224,0.9750692520775623,20,0.0046168051708217915,88,0.020313942751615882,17,0.0042037586547972305,3141,0.776706231454006,886,0.21909000989119684,94,0.035258814703675916,981,0.367966991747937,1591,0.5967741935483871
16,0.7863224102644475,0.9731684879215992,0.7731243470414644,0.6126743958302789,4207,0.9711449676823638,20,0.0046168051708217915,105,0.024238227146814405,11,0.0027200791295746785,3168,0.7833827893175074,865,0.2138971315529179,96,0.03600900225056264,963,0.3612153038259565,1607,0.6027756939234808
17,0.7908034773823723,0.9726823389882048,0.7787912442067698,0.6209368489521426,4220,0.974145891043398,17,0.0039242843951985225,95,0.021929824561403508,11,0.0027200791295746785,3180,0.7863501483679525,853,0.2109297725024728,114,0.04276069017254314,925,0.3469617404351088,1627,0.6102775693923481
18,0.7962715287438421,0.9748246996269948,0.7841232691370755,0.6298666174674563,4221,0.974376731301939,12,0.002770083102493075,99,0.022853185595567867,6,0.001483679525222552,3201,0.7915430267062314,837,0.206973293768546,101,0.03788447111777944,908,0.34058514628657166,1657,0.621530382595649
19,0.7961940353024958,0.9735480669489244,0.7839840326841093,0.6310500062744536,4215,0.9729916897506925,11,0.0025392428439519853,106,0.024469067405355493,10,0.002472799208704253,3193,0.789564787339268,841,0.2079624134520277,102,0.03825956489122281,898,0.336834208552138,1666,0.6249062265566392
20,0.7984685549903591,0.9748481340956439,0.7916973777804346,0.6288601530949987,4225,0.9753000923361034,11,0.0025392428439519853,96,0.0221606648199446,5,0.0012363996043521265,3274,0.8095944609297725,765,0.18916913946587538,106,0.03975993998499625,941,0.3529632408102025,1619,0.6072768192048013
21,0.8018430359711014,0.974363877869864,0.7892225160057127,0.6419427140377274,4220,0.974145891043398,9,0.002077562326869806,103,0.023776546629732224,8,0.0019782393669634025,3203,0.7920375865479723,833,0.20598417408506428,102,0.03825956489122281,861,0.32295573893473367,1703,0.6387846961740435
22,0.8049184868855557,0.9736649050221107,0.7945212745573527,0.6465692810772039,4215,0.9729916897506925,8,0.0018467220683287165,109,0.025161588180978762,4,0.0009891196834817012,3227,0.7979723046488625,813,0.2010385756676558,107,0.04013503375843961,844,0.31657914478619653,1715,0.6432858214553638
23,0.8050311663814672,0.972692187162312,0.7944349889016056,0.6479663230804841,4203,0.9702216066481995,10,0.0023084025854108957,119,0.02746999076638966,6,0.001483679525222552,3225,0.7974777448071216,813,0.2010385756676558,101,0.03788447111777944,840,0.3150787696924231,1725,0.6470367591897974
24,0.8000118664123753,0.9744031023756274,0.789808060814272,0.6358244360472267,4227,0.9757617728531855,6,0.0013850415512465374,99,0.022853185595567867,6,0.001483679525222552,3222,0.7967359050445104,816,0.20178041543026706,111,0.041635408852213056,886,0.33233308327081773,1669,0.6260315078769693
