layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.6462301484532942,0.6670525406265535,0.6558454491137223,0.6644715878916623
1,0.6620378606262254,0.6851328294801966,0.6587645755035174,0.6813209928481279
2,0.6723912706280457,0.6980858955244768,0.6783499064684454,0.7012742845205766
3,0.7037420294824239,0.7122016122043452,0.7007341576506955,0.7184689395523949
4,0.7129242507146907,0.7381168880622655,0.7057451151939341,0.7288135593220338
5,0.7317867317041249,0.7441839601586562,0.7124318969787024,0.7545407368967306
6,0.725117034534714,0.7484776060403174,0.7154795065658576,0.7517141076251818
7,0.7332352502225479,0.7428174210063577,0.7166699781442479,0.7535628835951316
8,0.7031834385649127,0.7447184604953434,0.6919422088626006,0.7424574590249504
9,0.711023025865513,0.7352474459577875,0.6986341179889567,0.7438757427290733
10,0.707300730376468,0.7347746187393291,0.7010209042294604,0.7345704753961635
11,0.7310429497854007,0.7467393348514122,0.7209847596717468,0.753932119205298
12,0.7357352027809849,0.7505227537224698,0.7313667649950836,0.7538493549729505
13,0.7264853960342241,0.746047475488403,0.720448069175592,0.7536592961694176
14,0.7560238342496508,0.7695625479631852,0.7536955653216141,0.7720756285061292
15,0.7634619719753324,0.7743345707933786,0.7611295347201287,0.7742202024375129
16,0.7706658922835389,0.7795118626178619,0.7728882144663631,0.7852203529776035
17,0.7793993775733691,0.792210380029464,0.7821862348178138,0.7968798751950078
18,0.808480128172509,0.8107477472297836,0.8188278916469255,0.8119141845448865
19,0.8171911997266917,0.810809163665386,0.8246406570841889,0.8206946907270262
20,0.8239633080716173,0.8167612692922578,0.831374974232117,0.8236150088348404
21,0.8293202835423603,0.8221369481349818,0.8293785310734463,0.8243341278889004
22,0.8188387006513788,0.8133097571880089,0.8257599175682638,0.8283079473629675
23,0.8437406054072673,0.8303243372439335,0.8467850836189883,0.8356768100734523
24,0.8457139011197008,0.8323000272174813,0.8478193307779964,0.8376337319068596
25,0.8390018070827354,0.8262910321386572,0.8422143893842007,0.8312363522928148
26,0.8321119966947025,0.8218748843752545,0.834058421379739,0.8251543371350842
27,0.8243429006283666,0.8196460513980306,0.8301341589267286,0.8220268006700168
28,0.8218800329660032,0.814608526625442,0.8265337900965432,0.8197932053175776
29,0.8209103478255251,0.8154078440183902,0.8206291903042806,0.8222013170272813
30,0.8195607384583539,0.8134800441008547,0.8224839842942757,0.8203580349708576
31,0.8231051467883235,0.8152458984213855,0.8225188864741798,0.8243705315511346
32,0.8246085535271739,0.8187814849289436,0.8225287833212322,0.8238115095913261
33,0.8181010497207627,0.8173469326132354,0.8189923284262907,0.822457316434482
34,0.8198692887311451,0.8153429005586792,0.8194243114516463,0.8224671916010499
35,0.8207309539247636,0.8212704974452795,0.8200248241621845,0.82628714943491
36,0.8227324438774548,0.8252334325249736,0.8203858454554833,0.8246624097142259
37,0.8246807187883716,0.8135373830228072,0.8249331413289447,0.8215636822194199
38,0.8260714165165908,0.8181503917328466,0.8270137323221972,0.8241185061548091
39,0.8229831759182893,0.8119169149265979,0.828043677926319,0.8220540988703493
40,0.8189505754719846,0.8162376862449003,0.8249003373198406,0.8178701298701299
41,0.8169161507386858,0.820747766945028,0.8199938035732728,0.8239991593989703
