layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.4063065394174104,0.5010342455997094,0.3334241351130482,0.512454141726202
1,0.4465478072579761,0.504164070869493,0.389251632345555,0.5088711249756288
2,0.5064603597448467,0.542844139594356,0.4626201078040778,0.5444617784711389
3,0.5088935252107221,0.5525607932591975,0.4695449241540256,0.554489639293937
4,0.5302323612566882,0.5699517797938585,0.4986547085201793,0.5564813020732416
5,0.5404909851779293,0.5598443972838216,0.4967860422405877,0.5591647331786543
6,0.5327269862184074,0.5317437435203799,0.5004570383912249,0.5338785046728972
7,0.5163635121127573,0.5406074576439999,0.4849321371060501,0.5502766647586338
8,0.542320923137952,0.55195615954388,0.5201072386058981,0.5639746786878956
9,0.5755718181871474,0.5793611558870648,0.5418030997598777,0.5754843660080567
10,0.5661314556635467,0.5700972045892314,0.5458106637649619,0.5695058642568737
11,0.5805712105891198,0.5921401735235478,0.5512015587789565,0.5903846153846154
12,0.578953511369882,0.6011524396927592,0.5602775368603643,0.5799199847590017
13,0.598736353591523,0.5872696125656541,0.5702091335894153,0.5944507791714178
14,0.6059729602334966,0.5988746835212237,0.5955293125263602,0.5903405811044834
15,0.6127850769294354,0.6080137951498918,0.604049259027343,0.6104463437796771
16,0.618460214895069,0.6126743958302789,0.6200945140743784,0.6216423637759018
17,0.6309340398483371,0.6209368489521426,0.629885993485342,0.616836832980158
18,0.6294854457563968,0.6298666174674563,0.6289205702647658,0.6213666987487969
19,0.6355632392388889,0.6310500062744536,0.6362345303306959,0.6221040638055451
20,0.6397828941278391,0.6288601530949987,0.6474733239379907,0.6354088522130532
21,0.6335854565871992,0.6419427140377274,0.6294788273615635,0.636450199961912
22,0.6428160671691919,0.6465692810772039,0.6441087613293052,0.6365362704139764
23,0.6478247876382208,0.6479663230804841,0.6383238405207485,0.6417173252279635
24,0.6443584305104134,0.6358244360472267,0.6386418755052546,0.641923878053399
25,0.63775999579854,0.6442686496356911,0.631858046094228,0.6482655725475569
26,0.6368078447255344,0.6363388330795011,0.6358452138492872,0.6359784283513097
27,0.633337725802364,0.640251535009812,0.6351544915080827,0.6412300683371298
28,0.6346207548049979,0.6348070383798069,0.63314332247557,0.6431701276433607
29,0.6226893703474615,0.6338478654603176,0.6255904703224482,0.6386651323360184
30,0.6280787995031357,0.6406449238043008,0.6266253869969041,0.6459010128033633
31,0.6278419304469685,0.643047653716911,0.6251803008448382,0.6391163587888021
32,0.6283919512206146,0.6396303026589959,0.6252826310380267,0.640228789323165
33,0.63074372536039,0.6344719823644571,0.6209445585215606,0.6380022530980097
34,0.630340221351432,0.6182145402600969,0.6119925819080981,0.624
35,0.628365846143655,0.6325226180228232,0.6158940397350994,0.6332825590251333
