layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.7755276415905342,0.8484204844232501,0.7714976907851331,0.8528424221373162
1,0.8282395387774683,0.8541517780446946,0.8226056182260562,0.8553357865685373
2,0.8743411515556291,0.9030939391902252,0.8706439607533552,0.9069366156677788
3,0.8709667609769897,0.901873462640677,0.8678354686446392,0.908566151004387
4,0.9219974917716272,0.9475786306435514,0.918795097926927,0.947769817425468
5,0.8952267935164138,0.92106073708435,0.8907486993892785,0.9253971908818788
6,0.8585591182493258,0.8732827345533165,0.8562443845462714,0.8794833352554492
7,0.8584722992633802,0.8725691738664054,0.8544104410441045,0.8763372828712758
8,0.9015986482504876,0.9196832150822806,0.8984552476147206,0.922279792746114
9,0.9566681608043656,0.9619064446408812,0.9550022841480128,0.960822836010632
10,0.9431192811597232,0.9505457294483272,0.9435815440840568,0.9510166358595196
11,0.9514056829533444,0.9572305621728732,0.9497821600550332,0.9585593905113702
12,0.9503386009898712,0.956984420358587,0.9483016695451928,0.9568545581071676
13,0.9649296214996644,0.9650232353127604,0.964129684985054,0.967144840351689
14,0.9747746047543876,0.9735575262744142,0.9746006206183198,0.9753000923361034
15,0.9761591978567242,0.9747221603753526,0.9747068291561278,0.976162925248785
16,0.9748736196789156,0.9731684879215992,0.9747010119595216,0.97459584295612
17,0.9776367841483669,0.9726823389882048,0.9760809567617296,0.974264281592614
18,0.9748918283095837,0.9748246996269948,0.9754248966467616,0.9768892997457824
19,0.9755848713845112,0.9735480669489244,0.9746064575433758,0.97450686353674
20,0.9753409433011268,0.974848134095644,0.9750373864028528,0.975406996882577
21,0.9754587390655745,0.974363877869864,0.9747068291561278,0.973365617433414
22,0.974509083943744,0.9736649050221108,0.9758454106280192,0.9728543375303222
23,0.977299210674876,0.972692187162312,0.975963197239793,0.973896973896974
24,0.9764796389250228,0.9744031023756274,0.9754022988505748,0.973927088140286
25,0.976388753968763,0.9744527762275144,0.9760073470324876,0.9743174456270244
26,0.9765954073553084,0.9736989315004768,0.9746181233490296,0.975254394079556
27,0.976609083784814,0.9723813227531976,0.9762150982419856,0.9743530499075784
28,0.9756948486969416,0.9726598704254688,0.9751895244658856,0.9747025528474068
29,0.9750060525570954,0.9719791484121444,0.9755031627372052,0.9737784451888644
30,0.9755941234941704,0.9730582129294644,0.9758620689655172,0.9768732654949122
31,0.9755785114527868,0.9723353056823772,0.9756601607347876,0.9732731690385285
32,0.9747646357997384,0.9724680309771188,0.9758676166398528,0.9736963544070144
33,0.9760511318417172,0.9721884251356736,0.97583985273815,0.973416551086454
34,0.9760229739816032,0.9713901010609816,0.976036866359447,0.972523666589702
35,0.9741736577318978,0.9709776526975312,0.975256070894234,0.9735106998264892
