layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
19,0.8073366473225924,0.9746064575433758,0.8111689540937056,0.6362345303306959,4241,0.9789935364727609,8,0.0018467220683287165,83,0.019159741458910435,4,0.0009891196834817012,3428,0.847675568743818,612,0.1513353115727003,126,0.047261815453863466,972,0.36459114778694673,1568,0.5881470367591898,0.9999897236650057,0.6361831615633698,0.8954827905304779,0.9985174471726996,0.9986139150644361
20,0.8126792586226363,0.9750373864028529,0.8155270655270656,0.6474733239379907,4238,0.9783010156971376,7,0.001615881809787627,87,0.02008310249307479,3,0.000741839762611276,3435,0.849406528189911,606,0.14985163204747776,120,0.0450112528132033,938,0.35183795948987245,1608,0.6031507876969242,0.9999888669196147,0.6473396966337135,0.897712786570455,0.9986408283671417,0.9987294562937906
21,0.8044162242675995,0.9747068291561278,0.8090630162851074,0.6294788273615635,4239,0.9785318559556787,7,0.001615881809787627,86,0.019852262234533704,2,0.0004945598417408506,3428,0.847675568743818,614,0.15182987141444115,125,0.04688672168042011,995,0.373218304576144,1546,0.5798949737434359,0.9999834429508111,0.6293546350855266,0.8940221172510258,0.9987651267966495,0.998844330890132
22,0.8113200355584751,0.9758454106280193,0.8140059347181009,0.6441087613293052,4242,0.9792243767313019,4,0.0009233610341643582,86,0.019852262234533704,1,0.0002472799208704253,3429,0.8479228486646885,614,0.15182987141444115,119,0.04463615903975994,948,0.3555888972243061,1599,0.599774943735934,0.999993148670985,0.644079927232092,0.8967806035216667,0.9993826392292153,0.9994220316411433
23,0.8090740812362828,0.975963197239793,0.8129352059483064,0.6383238405207485,4243,0.9794552169898431,6,0.0013850415512465374,83,0.019159741458910435,2,0.0004945598417408506,3444,0.8516320474777448,598,0.14787339268051433,118,0.04426106526631658,979,0.36721680420105024,1569,0.5885221305326331,0.9999942905591542,0.6381182096333825,0.8964432005057861,0.9990120400939466,0.9990755445317371
24,0.8085220742399944,0.9754022988505747,0.8115220483641536,0.6386418755052546,4243,0.9794552169898431,4,0.0009233610341643582,85,0.019621421975992613,4,0.0009891196834817012,3423,0.8464391691394659,617,0.15257171117705243,121,0.04538634658664666,965,0.36196549137284323,1580,0.5926481620405101,0.9999948615032388,0.6385431737847395,0.8956600251912624,0.9990112771665542,0.9990762117785156
25,0.8059275828328722,0.9760073470324877,0.8099173553719008,0.631858046094228,4251,0.9813019390581718,4,0.0009233610341643582,77,0.017774699907663897,3,0.000741839762611276,3430,0.8481701285855588,611,0.15108803165182988,125,0.04688672168042011,992,0.37209302325581395,1549,0.581020255063766,0.9999957179193656,0.6318100949178151,0.894943023662489,0.9990109713919239,0.9990763452731573
26,0.807597853472625,0.9746181233490295,0.8123302232195583,0.6358452138492872,4243,0.9794552169898431,6,0.0013850415512465374,83,0.019159741458910435,5,0.0012363996043521265,3439,0.8503956478733927,600,0.14836795252225518,127,0.047636909227306824,978,0.3668417104276069,1561,0.5855213803450863,0.9999968598075348,0.6358210416161981,0.8958891624160776,0.9985163805489188,0.9986148502264754
27,0.8078240834839133,0.9762150982419855,0.8121026607016718,0.6351544915080827,4248,0.9806094182825484,5,0.0011542012927054479,79,0.018236380424746075,5,0.0012363996043521265,3449,0.852868447082097,590,0.14589515331355093,118,0.04426106526631658,996,0.3735933983495874,1552,0.582145536384096,0.9999920074177089,0.6351440820491361,0.8963185096731155,0.9985157685260886,0.998615515320805
28,0.8061322104971401,0.9751895244658856,0.8100637845499645,0.63314332247557,4245,0.9799168975069252,6,0.0013850415512465374,81,0.018698060941828253,5,0.0012363996043521265,3429,0.8479228486646885,610,0.15084075173095945,124,0.046511627906976744,987,0.37021755438859716,1555,0.5832708177044261,0.9999945766660894,0.6330712091926489,0.8950641226960323,0.9985169918152306,0.9986143175521607
29,0.8029467039776309,0.9755031627372053,0.8077464788732395,0.6255904703224482,4241,0.9789935364727609,7,0.001615881809787627,84,0.019390581717451522,7,0.0017309594460929772,3441,0.8508902077151336,596,0.14737883283877348,115,0.043135783945986494,1028,0.38559639909977494,1523,0.5712678169542386,0.9999925782908875,0.6255287701499814,0.8941032861658907,0.9982691606253382,0.9983839030355138
30,0.8039833074311243,0.9758620689655172,0.8094624663309521,0.6266253869969041,4245,0.9799168975069252,8,0.0018467220683287165,79,0.018236380424746075,6,0.001483679525222552,3456,0.8545994065281899,582,0.14391691394658754,117,0.04388597149287322,1031,0.386721680420105,1518,0.5693923480870218,0.9999917222040248,0.6264966266632142,0.8950682103037998,0.9982699255365348,0.998383370746397
31,0.8032219056104523,0.9756601607347876,0.808825255251731,0.6251803008448382,4249,0.9808402585410896,7,0.001615881809787627,76,0.017543859649122806,4,0.0009891196834817012,3446,0.8521266073194856,594,0.14688427299703263,125,0.04688672168042011,1024,0.3840960240060015,1517,0.5690172543135784,0.9999934344013856,0.6251173242043045,0.894435265889021,0.9983934583945064,0.998498777092409
32,0.8026690407214003,0.9758676166398529,0.8068568744863215,0.6252826310380267,4246,0.9801477377654663,8,0.0018467220683287165,78,0.018005540166204988,8,0.0019782393669634025,3436,0.8496538081107814,600,0.14836795252225518,116,0.04351087771942986,1029,0.3859714928732183,1521,0.5705176294073518,0.9999803032277917,0.6251516435122599,0.894133802778007,0.9980216370078157,0.9981534885977146
33,0.8006648186167274,0.97583985273815,0.8052100445904717,0.6209445585215606,4241,0.9789935364727609,7,0.001615881809787627,84,0.019390581717451522,5,0.0012363996043521265,3431,0.8484174085064293,608,0.1503461918892186,114,0.04276069017254314,1040,0.3900975243810953,1512,0.5671417854463616,0.9999777336737822,0.6208030993232596,0.8927697025730378,0.9983933058831755,0.9984987773249706
34,0.7963684486077955,0.976036866359447,0.8010758975558414,0.6119925819080981,4236,0.9778393351800554,7,0.001615881809787627,89,0.020544783010156973,6,0.001483679525222552,3425,0.8469337289812068,613,0.15158259149357073,106,0.03975993998499625,1075,0.4032258064516129,1485,0.5570142535633908,0.9999945766424542,0.6119231652231087,0.8907214952379263,0.9982700739865227,0.9983830996003407
35,0.7985136983657979,0.975256070894234,0.8043909844680602,0.6158940397350994,4237,0.9780701754385965,8,0.0018467220683287165,87,0.02008310249307479,9,0.002225519287833828,3444,0.8516320474777448,591,0.14614243323442136,111,0.041635408852213056,1067,0.400225056264066,1488,0.5581395348837209,0.9999888683768532,0.6157389020384941,0.8924243163809236,0.9977744083952759,0.9979225324876622
