layer,3-Way LR,3-Way MLP,Cascaded LR,Cascaded MLP
0,0.5931108918231977,0.613257415355906,0.5836302592295607,0.6101927791730656
1,0.6244666226490918,0.6296075932537774,0.5993501036472011,0.6233653141532577
2,0.6595697455529592,0.655233895850354,0.6267807374849451,0.6521982529552589
3,0.6714477239864146,0.6692333085805108,0.6409762513517395,0.6716044303975609
4,0.6811154797740704,0.6782047513680257,0.6654381778056547,0.6779880596427875
5,0.7637445437971712,0.745472124101625,0.7518827229763915,0.7438320960969214
6,0.7709784514723204,0.7422061632806786,0.7541412697110399,0.7375690575884083
7,0.7710600789181531,0.748605486592045,0.7647189509275409,0.7506170958649081
8,0.7639451389091846,0.7487994996882623,0.7624430577277534,0.7481508970434484
9,0.7611383070403742,0.7399008256441851,0.7429569349460651,0.7407195376766008
10,0.7593328119067216,0.7415990265572422,0.7274710754811835,0.7409273348146023
11,0.7855734998994558,0.7591955542036528,0.7849504470821107,0.7656002265874721
12,0.7913483400215479,0.7680040629977918,0.789990675630358,0.7706013877921537
13,0.8033292120667501,0.7696244654896877,0.8019034118985927,0.7713126856098014
14,0.8028688093038694,0.7765205692249856,0.8045712763906016,0.7742068811745306
15,0.8019591871376516,0.7746952866275025,0.8049367249645335,0.7779383966881187
16,0.8063723977944296,0.784295454419035,0.8113814724497087,0.7884700177778953
17,0.8074157274419974,0.778608269136072,0.8118494049666456,0.7819297489654317
18,0.8070094135851636,0.7810733433239099,0.8137187717625586,0.7812769630230694
19,0.8087195698944196,0.7828988827953292,0.8147514873543263,0.7844095620407382
20,0.8201315334349042,0.7929351934072638,0.824724599662234,0.7955220024040836
21,0.8197268205087123,0.7930666047939486,0.8260012957878188,0.7980106239381354
22,0.8201945850051988,0.7871046212194462,0.8231048543774137,0.7896146958862934
23,0.8202309637482929,0.7990346367084836,0.8272395183572218,0.7974507545226531
24,0.818605745152602,0.7964571178805718,0.8250086873126122,0.7981253063383362
25,0.8171652687097991,0.7981260096101913,0.8225672104158454,0.8002388140728481
26,0.817847495764299,0.793845207859977,0.8220813521547675,0.7947525664519278
27,0.8179681020350354,0.7946577067364841,0.8167356125626754,0.7979231251934067
28,0.8112150524641023,0.7861144766016773,0.8157701818562243,0.7907918935232795
29,0.8105573194592096,0.7819347868448059,0.8118459661641791,0.7849544113088675
30,0.8094157240217082,0.78393387256141,0.8109603938988595,0.7909896410781346
31,0.8121336623648618,0.7889751194194695,0.8170532230824952,0.7928245875889717
32,0.8100504404632355,0.784439552595377,0.8158254728980139,0.7834995657482878
33,0.8099029464621875,0.7859939399743325,0.8164345331389032,0.7866707654522731
34,0.8082357492775906,0.7819852974549732,0.8127817854458638,0.7895153013013481
35,0.8108235524929288,0.7808218073873127,0.8134815305769934,0.7843943002358813
36,0.8109924727742918,0.7827012557947765,0.8121514169892158,0.7842201971862562
37,0.81134729100503,0.7830830529292191,0.8152153145154354,0.7851130355391928
38,0.8105986309067506,0.7824885501400308,0.8118258753846432,0.7841466267702399
39,0.81073643773589,0.7820293791001571,0.8131034759664736,0.7856811638340012
40,0.8127575964565611,0.7781586649491784,0.8173940129706591,0.7864545958839205
41,0.8106235358144275,0.7796360565728214,0.8123364639685023,0.7847852583240243
